query_id,metric,value,epsilon,mechanism
23849,P@10,0.9,17.5,ContextualMhl
23849,R@100,0.28865979381443296,17.5,ContextualMhl
23849,nDCG@10,0.7415617884338109,17.5,ContextualMhl
42255,P@10,0.6,17.5,ContextualMhl
42255,R@100,1.0,17.5,ContextualMhl
42255,nDCG@10,0.916606061550117,17.5,ContextualMhl
47210,P@10,1.0,17.5,ContextualMhl
47210,R@100,0.7162162162162162,17.5,ContextualMhl
47210,nDCG@10,0.9253580059349009,17.5,ContextualMhl
67316,P@10,0.8,17.5,ContextualMhl
67316,R@100,0.5087719298245614,17.5,ContextualMhl
67316,nDCG@10,0.6965195858746334,17.5,ContextualMhl
118440,P@10,0.2,17.5,ContextualMhl
118440,R@100,0.04608294930875576,17.5,ContextualMhl
118440,nDCG@10,0.16499520019977962,17.5,ContextualMhl
121171,P@10,0.8,17.5,ContextualMhl
121171,R@100,0.31797235023041476,17.5,ContextualMhl
121171,nDCG@10,0.6425551250362546,17.5,ContextualMhl
135802,P@10,0.8,17.5,ContextualMhl
135802,R@100,0.47058823529411764,17.5,ContextualMhl
135802,nDCG@10,0.8166675604307144,17.5,ContextualMhl
141630,P@10,1.0,17.5,ContextualMhl
141630,R@100,0.5254237288135594,17.5,ContextualMhl
141630,nDCG@10,0.8053213358298442,17.5,ContextualMhl
156498,P@10,0.5,17.5,ContextualMhl
156498,R@100,0.9166666666666666,17.5,ContextualMhl
156498,nDCG@10,0.500388101013175,17.5,ContextualMhl
169208,P@10,0.9,17.5,ContextualMhl
169208,R@100,0.9166666666666666,17.5,ContextualMhl
169208,nDCG@10,0.8497739237409478,17.5,ContextualMhl
174463,P@10,0.6,17.5,ContextualMhl
174463,R@100,0.3829787234042553,17.5,ContextualMhl
174463,nDCG@10,0.4540149837811532,17.5,ContextualMhl
258062,P@10,0.7,17.5,ContextualMhl
258062,R@100,0.7692307692307693,17.5,ContextualMhl
258062,nDCG@10,0.6410972825422131,17.5,ContextualMhl
324585,P@10,0.9,17.5,ContextualMhl
324585,R@100,1.0,17.5,ContextualMhl
324585,nDCG@10,0.92663607790064,17.5,ContextualMhl
330975,P@10,0.9,17.5,ContextualMhl
330975,R@100,0.8,17.5,ContextualMhl
330975,nDCG@10,0.7903363564647747,17.5,ContextualMhl
332593,P@10,0.9,17.5,ContextualMhl
332593,R@100,0.6981132075471698,17.5,ContextualMhl
332593,nDCG@10,0.7926829479367883,17.5,ContextualMhl
336901,P@10,0.1,17.5,ContextualMhl
336901,R@100,1.0,17.5,ContextualMhl
336901,nDCG@10,0.4692787260227565,17.5,ContextualMhl
390360,P@10,0.7,17.5,ContextualMhl
390360,R@100,0.45714285714285713,17.5,ContextualMhl
390360,nDCG@10,0.7500661343792091,17.5,ContextualMhl
405163,P@10,0.2,17.5,ContextualMhl
405163,R@100,0.05084745762711865,17.5,ContextualMhl
405163,nDCG@10,0.09063815133642783,17.5,ContextualMhl
555530,P@10,0.8,17.5,ContextualMhl
555530,R@100,0.22435897435897437,17.5,ContextualMhl
555530,nDCG@10,0.5663847951631882,17.5,ContextualMhl
583468,P@10,1.0,17.5,ContextualMhl
583468,R@100,0.7241379310344828,17.5,ContextualMhl
583468,nDCG@10,0.9292051019868252,17.5,ContextualMhl
640502,P@10,0.7,17.5,ContextualMhl
640502,R@100,0.23295454545454544,17.5,ContextualMhl
640502,nDCG@10,0.78180487222265,17.5,ContextualMhl
673670,P@10,0.0,17.5,ContextualMhl
673670,R@100,0.11428571428571428,17.5,ContextualMhl
673670,nDCG@10,0.0,17.5,ContextualMhl
701453,P@10,1.0,17.5,ContextualMhl
701453,R@100,0.6666666666666666,17.5,ContextualMhl
701453,nDCG@10,0.9470761930516652,17.5,ContextualMhl
730539,P@10,0.7,17.5,ContextualMhl
730539,R@100,0.6153846153846154,17.5,ContextualMhl
730539,nDCG@10,0.6414026282888677,17.5,ContextualMhl
768208,P@10,0.3,17.5,ContextualMhl
768208,R@100,0.06976744186046512,17.5,ContextualMhl
768208,nDCG@10,0.43744568648532567,17.5,ContextualMhl
877809,P@10,1.0,17.5,ContextualMhl
877809,R@100,0.5783132530120482,17.5,ContextualMhl
877809,nDCG@10,0.8902729182521805,17.5,ContextualMhl
911232,P@10,0.5,17.5,ContextualMhl
911232,R@100,0.7222222222222222,17.5,ContextualMhl
911232,nDCG@10,0.6685978947380679,17.5,ContextualMhl
914916,P@10,1.0,17.5,ContextualMhl
914916,R@100,0.4393939393939394,17.5,ContextualMhl
914916,nDCG@10,0.9211531804207896,17.5,ContextualMhl
938400,P@10,1.0,17.5,ContextualMhl
938400,R@100,0.49019607843137253,17.5,ContextualMhl
938400,nDCG@10,0.7978862355427124,17.5,ContextualMhl
940547,P@10,1.0,17.5,ContextualMhl
940547,R@100,0.4752475247524752,17.5,ContextualMhl
940547,nDCG@10,0.6123316880114458,17.5,ContextualMhl
997622,P@10,1.0,17.5,ContextualMhl
997622,R@100,0.7941176470588235,17.5,ContextualMhl
997622,nDCG@10,1.0,17.5,ContextualMhl
1030303,P@10,0.3,17.5,ContextualMhl
1030303,R@100,0.5,17.5,ContextualMhl
1030303,nDCG@10,0.5750453316057637,17.5,ContextualMhl
1037496,P@10,1.0,17.5,ContextualMhl
1037496,R@100,0.6172839506172839,17.5,ContextualMhl
1037496,nDCG@10,0.9755453593002132,17.5,ContextualMhl
1043135,P@10,0.6,17.5,ContextualMhl
1043135,R@100,0.7045454545454546,17.5,ContextualMhl
1043135,nDCG@10,0.6499220806935775,17.5,ContextualMhl
1051399,P@10,0.9,17.5,ContextualMhl
1051399,R@100,0.18518518518518517,17.5,ContextualMhl
1051399,nDCG@10,0.8407064861781331,17.5,ContextualMhl
1064670,P@10,0.6,17.5,ContextualMhl
1064670,R@100,0.7142857142857143,17.5,ContextualMhl
1064670,nDCG@10,0.6787243400826973,17.5,ContextualMhl
1071750,P@10,0.9,17.5,ContextualMhl
1071750,R@100,0.9722222222222222,17.5,ContextualMhl
1071750,nDCG@10,0.5391108467847135,17.5,ContextualMhl
1105792,P@10,0.8,17.5,ContextualMhl
1105792,R@100,0.6666666666666666,17.5,ContextualMhl
1105792,nDCG@10,0.7609585778963743,17.5,ContextualMhl
1106979,P@10,1.0,17.5,ContextualMhl
1106979,R@100,0.5606060606060606,17.5,ContextualMhl
1106979,nDCG@10,0.8797208786622851,17.5,ContextualMhl
1108651,P@10,0.8,17.5,ContextualMhl
1108651,R@100,0.3217391304347826,17.5,ContextualMhl
1108651,nDCG@10,0.7404160533794738,17.5,ContextualMhl
1109707,P@10,0.7,17.5,ContextualMhl
1109707,R@100,0.29375,17.5,ContextualMhl
1109707,nDCG@10,0.6101564887989842,17.5,ContextualMhl
1110678,P@10,0.7,17.5,ContextualMhl
1110678,R@100,0.39759036144578314,17.5,ContextualMhl
1110678,nDCG@10,0.6903468952949162,17.5,ContextualMhl
1113256,P@10,1.0,17.5,ContextualMhl
1113256,R@100,1.0,17.5,ContextualMhl
1113256,nDCG@10,1.0,17.5,ContextualMhl
1115210,P@10,0.4,17.5,ContextualMhl
1115210,R@100,0.45454545454545453,17.5,ContextualMhl
1115210,nDCG@10,0.407965887523897,17.5,ContextualMhl
1116380,P@10,0.3,17.5,ContextualMhl
1116380,R@100,0.6875,17.5,ContextualMhl
1116380,nDCG@10,0.20367601089782728,17.5,ContextualMhl
1121353,P@10,0.7,17.5,ContextualMhl
1121353,R@100,0.14432989690721648,17.5,ContextualMhl
1121353,nDCG@10,0.7572522696097725,17.5,ContextualMhl
1122767,P@10,0.9,17.5,ContextualMhl
1122767,R@100,0.3333333333333333,17.5,ContextualMhl
1122767,nDCG@10,0.6453655973305653,17.5,ContextualMhl
1127540,P@10,1.0,17.5,ContextualMhl
1127540,R@100,0.8148148148148148,17.5,ContextualMhl
1127540,nDCG@10,0.9028408414690843,17.5,ContextualMhl
1131069,P@10,0.3,17.5,ContextualMhl
1131069,R@100,1.0,17.5,ContextualMhl
1131069,nDCG@10,1.0,17.5,ContextualMhl
1132532,P@10,1.0,17.5,ContextualMhl
1132532,R@100,0.43636363636363634,17.5,ContextualMhl
1132532,nDCG@10,0.9768562593544076,17.5,ContextualMhl
1133579,P@10,0.8,17.5,ContextualMhl
1133579,R@100,0.7142857142857143,17.5,ContextualMhl
1133579,nDCG@10,0.710313621737424,17.5,ContextualMhl
1136043,P@10,1.0,17.5,ContextualMhl
1136043,R@100,0.7027027027027027,17.5,ContextualMhl
1136043,nDCG@10,0.665906386912182,17.5,ContextualMhl
1136047,P@10,0.2,17.5,ContextualMhl
1136047,R@100,0.42857142857142855,17.5,ContextualMhl
1136047,nDCG@10,0.35406183845673134,17.5,ContextualMhl
1136962,P@10,1.0,17.5,ContextualMhl
1136962,R@100,0.6527777777777778,17.5,ContextualMhl
1136962,nDCG@10,0.8288175151014932,17.5,ContextualMhl
