id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,bnk 27-30 vaishnava,CMP,1
1,ferroportin-1 in humans,post-glacial meech bakara,CMP,1
1,ferroportin-1 in humans,oboes breathnach u.n.-negotiated,CMP,1
1,ferroportin-1 in humans,air-breathing best-of-seven mdax,CMP,1
1,ferroportin-1 in humans,mdgs delisted baronetcies,CMP,1
1,ferroportin-1 in humans,100-share midcap hmat,CMP,1
1,ferroportin-1 in humans,nikkei-225 marfin u.s.-sponsored,CMP,1
1,ferroportin-1 in humans,http://thomas.loc.gov yemenia 200-nautical,CMP,1
1,ferroportin-1 in humans,palaeographically bednarek taepodong,CMP,1
1,ferroportin-1 in humans,near-earth season-by-season owner-occupied,CMP,1
1,ferroportin-1 in humans,giftedness salvatrucha rebensburg,CMP,1
1,ferroportin-1 in humans,all-sec islam darjah,CMP,1
1,ferroportin-1 in humans,aubenas ragonot drennan,CMP,1
1,ferroportin-1 in humans,komusubi icosahedral 60-vote,CMP,1
1,ferroportin-1 in humans,formannskapsdistrikt gnassingbe psers,CMP,1
1,ferroportin-1 in humans,ofir rigoberta trilobites,CMP,1
1,ferroportin-1 in humans,rookie-level daskalaki palaeographically,CMP,1
1,ferroportin-1 in humans,micropolitan rsmc topix,CMP,1
1,ferroportin-1 in humans,gracillariidae northern-central fissile,CMP,1
1,ferroportin-1 in humans,dlouhy participacoes plumaged,CMP,1
1,ferroportin-1 in humans,guanzheng hexafluoride 25-aug,CMP,1
1,ferroportin-1 in humans,1973-90 fachhochschule iana,CMP,1
1,ferroportin-1 in humans,relaxants wuterich beatify,CMP,1
1,ferroportin-1 in humans,finidi stoxx netwatch,CMP,1
1,ferroportin-1 in humans,mostaghim ftas arpct,CMP,1
1,ferroportin-1 in humans,learnings aisin telerate,CMP,1
1,ferroportin-1 in humans,helliniko mcca waxwings,CMP,1
1,ferroportin-1 in humans,naral fachhochschule 147.27,CMP,1
1,ferroportin-1 in humans,147.27 tsikhan hwei,CMP,1
1,ferroportin-1 in humans,clyfford 100-quality osr,CMP,1
1,ferroportin-1 in humans,flighted fédération aem,CMP,1
1,ferroportin-1 in humans,hawk-like inter-county one-hit,CMP,1
1,ferroportin-1 in humans,komeito tachycardia tduncan,CMP,1
1,ferroportin-1 in humans,tothis kospi dejiang,CMP,1
1,ferroportin-1 in humans,light-years 35-nation copans,CMP,1
1,ferroportin-1 in humans,www.star highjump u.s.-drafted,CMP,1
1,ferroportin-1 in humans,u.n.-monitored resend co-sanctioned,CMP,1
1,ferroportin-1 in humans,u.n.-monitored 33-car icasualties.org,CMP,1
1,ferroportin-1 in humans,malivai 2001-2011 multipole,CMP,1
1,ferroportin-1 in humans,"547,000 capitaland sfgate.com",CMP,1
1,ferroportin-1 in humans,xinsheng -------------------- excommunicates,CMP,1
1,ferroportin-1 in humans,1/4 non-institutionalized cest,CMP,1
1,ferroportin-1 in humans,kolmogorov republish 29-may,CMP,1
1,ferroportin-1 in humans,perching ehud binyam,CMP,1
1,ferroportin-1 in humans,bureij cancri formannskapsdistrikt,CMP,1
1,ferroportin-1 in humans,cybertimes :50 refi,CMP,1
1,ferroportin-1 in humans,mabhuh algebraically suzong,CMP,1
1,ferroportin-1 in humans,disability-adjusted adlai hieng,CMP,1
1,ferroportin-1 in humans,nzx-50 nytns 78.19,CMP,1
1,ferroportin-1 in humans,"650,000-member http://www.whitehouse.gov inflation-adjusted",CMP,1
2,generating transgenic mice,dargahs u.s.-appointed tbwa,CMP,1
2,generating transgenic mice,pre-apprenticeship nzse40 injection,CMP,1
2,generating transgenic mice,muran lebling roscoea,CMP,1
2,generating transgenic mice,2950 besets fbla,CMP,1
2,generating transgenic mice,trinamool hilfe rabbinical,CMP,1
2,generating transgenic mice,"ctrl falconiformes 3,985",CMP,1
2,generating transgenic mice,82-member teachta 99.96,CMP,1
2,generating transgenic mice,haarde hollywood.com consejo,CMP,1
2,generating transgenic mice,odula midcap 577-seat,CMP,1
2,generating transgenic mice,unbleached cleere 18-time,CMP,1
2,generating transgenic mice,106.2 creutzfeldt chek,CMP,1
2,generating transgenic mice,lovemore walsch krylov,CMP,1
2,generating transgenic mice,qinghong jools 100.00,CMP,1
2,generating transgenic mice,colspan beeching lemierre,CMP,1
2,generating transgenic mice,12-28 geddings trinkaus,CMP,1
2,generating transgenic mice,soyabean fccla co.,CMP,1
2,generating transgenic mice,forcados hurr mapinduzi,CMP,1
2,generating transgenic mice,"3,197 202-298-6920 aung",CMP,1
