id,text,obfuscatedText,mechanism,epsilon
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az',DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az hash,DPMLM,50
1030303,who is aziz hashim,who is az </s>,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is root hash,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is bin?,DPMLM,50
1030303,who is aziz hashim,who is az hash,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az ma,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az mal,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az hash,DPMLM,50
1030303,who is aziz hashim,who is a mat,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az hash,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is not?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az hash,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1030303,who is aziz hashim,who is in?,DPMLM,50
1030303,who is aziz hashim,who is az hash,DPMLM,50
1030303,who is aziz hashim,who is az i,DPMLM,50
1030303,who is aziz hashim,who is az h,DPMLM,50
1030303,who is aziz hashim,who is am hash,DPMLM,50
1030303,who is aziz hashim,who is iz hash,DPMLM,50
1030303,who is aziz hashim,who is the?,DPMLM,50
1030303,who is aziz hashim,who is az?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep uted?,DPMLM,50
1037496,who is rep scalise?,who is rep uted?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep asse?,DPMLM,50
1037496,who is rep scalise?,who is rep lete?,DPMLM,50
1037496,who is rep scalise?,who is rep roach?,DPMLM,50
1037496,who is rep scalise?,who is rep's?,DPMLM,50
1037496,who is rep scalise?,who is rep ute?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep rehensible?,DPMLM,50
1037496,who is rep scalise?,who is rep ute?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep rehensible?,DPMLM,50
1037496,who is rep scalise?,who is rep rieve?,DPMLM,50
1037496,who is rep scalise?,who is rep rehensible?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep roach?,DPMLM,50
1037496,who is rep scalise?,who is rep el?,DPMLM,50
1037496,who is rep scalise?,who is rep uted?,DPMLM,50
1037496,who is rep scalise?,who is rep aration?,DPMLM,50
1037496,who is rep scalise?,who is rep lete?,DPMLM,50
1037496,who is rep scalise?,who is rep rehensible?,DPMLM,50
1037496,who is rep scalise?,who is rep ented?,DPMLM,50
1037496,who is rep scalise?,who is rep rehensible?,DPMLM,50
1037496,who is rep scalise?,who is rep ose?,DPMLM,50
1037496,who is rep scalise?,who is rep ressed?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep unta?,DPMLM,50
1037496,who is rep scalise?,who is rep ose?,DPMLM,50
1037496,who is rep scalise?,who is rep ack?,DPMLM,50
1037496,who is rep scalise?,who is rep lete?,DPMLM,50
1037496,who is rep scalise?,who is rep uted?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep rehensible?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep rieved?,DPMLM,50
1037496,who is rep scalise?,who is rep rehensible?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep ressed?,DPMLM,50
1037496,who is rep scalise?,who is rep uted?,DPMLM,50
1037496,who is rep scalise?,who is rep ulsive?,DPMLM,50
1037496,who is rep scalise?,who is rep lete?,DPMLM,50
1037496,who is rep scalise?,who is rep rieve?,DPMLM,50
1037496,who is rep scalise?,who is rep el?,DPMLM,50
1037496,who is rep scalise?,who is rep ress?,DPMLM,50
1037496,who is rep scalise?,who is rep roach?,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of fr,DPMLM,50
1043135,who killed nicholas ii of russia,who shot napoleon ii of russia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of russia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed napoleon ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed napoleon ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who murdered nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of russia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of russia,DPMLM,50
1043135,who killed nicholas ii of russia,who died napoleon ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of sweden,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of r,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who murdered alexis ii of republic,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who found nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of russia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed napoleon iii of latvia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed napoleon ii of russia,DPMLM,50
1043135,who killed nicholas ii of russia,who murdered napoleon ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed bandits ii of russia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of ussia,DPMLM,50
1043135,who killed nicholas ii of russia,who killed nicholas ii of latvia,DPMLM,50
