id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,whitely one humans,VickreyCMP,25
1,ferroportin-1 in humans,suppressed . animals,VickreyCMP,25
1,ferroportin-1 in humans,omission in beings,VickreyCMP,25
1,ferroportin-1 in humans,penetrations while organisms,VickreyCMP,25
1,ferroportin-1 in humans,guessing since animals,VickreyCMP,25
1,ferroportin-1 in humans,lacourt in beings,VickreyCMP,25
1,ferroportin-1 in humans,"illu , beings",VickreyCMP,25
1,ferroportin-1 in humans,khuong where apes,VickreyCMP,25
1,ferroportin-1 in humans,tykerb where human,VickreyCMP,25
1,ferroportin-1 in humans,peribsen in beings,VickreyCMP,25
1,ferroportin-1 in humans,disprove in beings,VickreyCMP,25
1,ferroportin-1 in humans,enamels where beings,VickreyCMP,25
1,ferroportin-1 in humans,ainslie in humans,VickreyCMP,25
1,ferroportin-1 in humans,heiser work apes,VickreyCMP,25
1,ferroportin-1 in humans,twelve-round situation animals,VickreyCMP,25
1,ferroportin-1 in humans,ipm in animals,VickreyCMP,25
1,ferroportin-1 in humans,echoing standing suggests,VickreyCMP,25
1,ferroportin-1 in humans,"barebacking , animals",VickreyCMP,25
1,ferroportin-1 in humans,hamler part animals,VickreyCMP,25
1,ferroportin-1 in humans,pak in animals,VickreyCMP,25
1,ferroportin-1 in humans,elixir 1999 humans,VickreyCMP,25
1,ferroportin-1 in humans,waveforms the animals,VickreyCMP,25
1,ferroportin-1 in humans,"412,000 may beings",VickreyCMP,25
1,ferroportin-1 in humans,rouse during apes,VickreyCMP,25
1,ferroportin-1 in humans,arnault 1989 beings,VickreyCMP,25
1,ferroportin-1 in humans,disqualified used beings,VickreyCMP,25
1,ferroportin-1 in humans,defunct well animals,VickreyCMP,25
1,ferroportin-1 in humans,"caligari , beings",VickreyCMP,25
1,ferroportin-1 in humans,mississinewa only mutated,VickreyCMP,25
1,ferroportin-1 in humans,gobo first insects,VickreyCMP,25
1,ferroportin-1 in humans,relations 1992 beings,VickreyCMP,25
1,ferroportin-1 in humans,"reckon , determine",VickreyCMP,25
1,ferroportin-1 in humans,k3 part organism,VickreyCMP,25
1,ferroportin-1 in humans,proposes where evolved,VickreyCMP,25
1,ferroportin-1 in humans,zany setting beings,VickreyCMP,25
1,ferroportin-1 in humans,tvi where animals,VickreyCMP,25
1,ferroportin-1 in humans,sixty-seven where chimps,VickreyCMP,25
1,ferroportin-1 in humans,conquer last humans,VickreyCMP,25
1,ferroportin-1 in humans,munawer in chimps,VickreyCMP,25
1,ferroportin-1 in humans,séguin in animals,VickreyCMP,25
1,ferroportin-1 in humans,contented where actually,VickreyCMP,25
1,ferroportin-1 in humans,ruapehu in animals,VickreyCMP,25
1,ferroportin-1 in humans,364 following humans,VickreyCMP,25
1,ferroportin-1 in humans,3.76 while beings,VickreyCMP,25
1,ferroportin-1 in humans,deangelo summer humans,VickreyCMP,25
1,ferroportin-1 in humans,macphee since beings,VickreyCMP,25
1,ferroportin-1 in humans,h7n9 same beings,VickreyCMP,25
1,ferroportin-1 in humans,krafft spring mutated,VickreyCMP,25
1,ferroportin-1 in humans,pmc . beings,VickreyCMP,25
1,ferroportin-1 in humans,ghanim here animals,VickreyCMP,25
2,generating transgenic mice,generate transgenic rabbits,VickreyCMP,25
2,generating transgenic mice,generate goalies_ottawa rats,VickreyCMP,25
2,generating transgenic mice,generate clones rats,VickreyCMP,25
2,generating transgenic mice,generating genetically rats,VickreyCMP,25
2,generating transgenic mice,generates crossbreeding gene,VickreyCMP,25
2,generating transgenic mice,generate milkfish rats,VickreyCMP,25
2,generating transgenic mice,generate bioengineered mice,VickreyCMP,25
2,generating transgenic mice,generate reared rats,VickreyCMP,25
2,generating transgenic mice,generate transgenic rats,VickreyCMP,25
2,generating transgenic mice,generated clones rats,VickreyCMP,25
2,generating transgenic mice,generating gmo rats,VickreyCMP,25
2,generating transgenic mice,generating transgenic mice,VickreyCMP,25
2,generating transgenic mice,generate genetically mice,VickreyCMP,25
2,generating transgenic mice,generating transgenic mice,VickreyCMP,25
2,generating transgenic mice,generating transgenic rats,VickreyCMP,25
2,generating transgenic mice,generate bioengineered rodents,VickreyCMP,25
2,generating transgenic mice,generate paraders rats,VickreyCMP,25
2,generating transgenic mice,generating amplifying rats,VickreyCMP,25
2,generating transgenic mice,generated cloned rats,VickreyCMP,25
2,generating transgenic mice,generated transgenic mice,VickreyCMP,25
2,generating transgenic mice,generate sericulture mouse,VickreyCMP,25
2,generating transgenic mice,generate transgenic mice,VickreyCMP,25
2,generating transgenic mice,generate transgenic mice,VickreyCMP,25
2,generating transgenic mice,generated mugwort mouse,VickreyCMP,25
2,generating transgenic mice,generate genetically rabbits,VickreyCMP,25
2,generating transgenic mice,generate gmo mice,VickreyCMP,25
2,generating transgenic mice,generate transgenic pigs,VickreyCMP,25
2,generating transgenic mice,generate carbajal mice,VickreyCMP,25
2,generating transgenic mice,generate transgenic rats,VickreyCMP,25
2,generating transgenic mice,generate bioengineered rats,VickreyCMP,25
2,generating transgenic mice,generate hybridized rats,VickreyCMP,25
