id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,micha sierra razor,VickreyCMP,10
1,ferroportin-1 in humans,mutations bauer surprisingly,VickreyCMP,10
1,ferroportin-1 in humans,timmy ranked moehler,VickreyCMP,10
1,ferroportin-1 in humans,spies available evolution,VickreyCMP,10
1,ferroportin-1 in humans,handyman terrorism humans,VickreyCMP,10
1,ferroportin-1 in humans,winfield funding gibbins,VickreyCMP,10
1,ferroportin-1 in humans,muta materialises co2,VickreyCMP,10
1,ferroportin-1 in humans,mendeleyev prison thera,VickreyCMP,10
1,ferroportin-1 in humans,khallid f-22 safety,VickreyCMP,10
1,ferroportin-1 in humans,othello scheduled higher,VickreyCMP,10
1,ferroportin-1 in humans,puncher speech wiesbaden,VickreyCMP,10
1,ferroportin-1 in humans,percutaneous trenches tompkins,VickreyCMP,10
1,ferroportin-1 in humans,jervis slip humans,VickreyCMP,10
1,ferroportin-1 in humans,bohumil work cloning,VickreyCMP,10
1,ferroportin-1 in humans,twelve-round memorandum agriculturalists,VickreyCMP,10
1,ferroportin-1 in humans,caister huntington tibetan,VickreyCMP,10
1,ferroportin-1 in humans,fatigue jun chinese,VickreyCMP,10
1,ferroportin-1 in humans,ordination such causing,VickreyCMP,10
1,ferroportin-1 in humans,civile restructuring inhabitants,VickreyCMP,10
1,ferroportin-1 in humans,hkmiami neptun florek,VickreyCMP,10
1,ferroportin-1 in humans,wallace 1999 humans,VickreyCMP,10
1,ferroportin-1 in humans,apds in madrean,VickreyCMP,10
1,ferroportin-1 in humans,"412,000 basseterre annular",VickreyCMP,10
1,ferroportin-1 in humans,uchimura embedded stilts,VickreyCMP,10
1,ferroportin-1 in humans,amnesty retired features,VickreyCMP,10
1,ferroportin-1 in humans,disqualified used jce,VickreyCMP,10
1,ferroportin-1 in humans,lakernote mart iwendi,VickreyCMP,10
1,ferroportin-1 in humans,akiyama burned superman,VickreyCMP,10
1,ferroportin-1 in humans,kellys allotment sushi,VickreyCMP,10
1,ferroportin-1 in humans,all-russian in brandenburg,VickreyCMP,10
1,ferroportin-1 in humans,skunk 76 separatists,VickreyCMP,10
1,ferroportin-1 in humans,telescopes elijah uninfected,VickreyCMP,10
1,ferroportin-1 in humans,barquisimeto contested culprit,VickreyCMP,10
1,ferroportin-1 in humans,occupancy muhsin tuan,VickreyCMP,10
1,ferroportin-1 in humans,ineter kostunica croll,VickreyCMP,10
