id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,sotra known humans,VickreyCMP,17.5
1,ferroportin-1 in humans,havasupai apply animals,VickreyCMP,17.5
1,ferroportin-1 in humans,omission in behave,VickreyCMP,17.5
1,ferroportin-1 in humans,spied for evolution,VickreyCMP,17.5
1,ferroportin-1 in humans,koalas recent animals,VickreyCMP,17.5
1,ferroportin-1 in humans,lacourt providing beings,VickreyCMP,17.5
1,ferroportin-1 in humans,illu ground shiner,VickreyCMP,17.5
1,ferroportin-1 in humans,mendeleyev year apes,VickreyCMP,17.5
1,ferroportin-1 in humans,dihydrate held human,VickreyCMP,17.5
1,ferroportin-1 in humans,lurks scheduled beings,VickreyCMP,17.5
1,ferroportin-1 in humans,thyroid in beings,VickreyCMP,17.5
1,ferroportin-1 in humans,gobbi where pleasant,VickreyCMP,17.5
1,ferroportin-1 in humans,nzrfu mid humans,VickreyCMP,17.5
1,ferroportin-1 in humans,bud/s work apes,VickreyCMP,17.5
1,ferroportin-1 in humans,twelve-round describing animals,VickreyCMP,17.5
1,ferroportin-1 in humans,cincinnati/northern huntington animals,VickreyCMP,17.5
1,ferroportin-1 in humans,coolness leaving suggests,VickreyCMP,17.5
1,ferroportin-1 in humans,"artsy , causing",VickreyCMP,17.5
1,ferroportin-1 in humans,hamler statement animals,VickreyCMP,17.5
1,ferroportin-1 in humans,pak in animals,VickreyCMP,17.5
1,ferroportin-1 in humans,wallace 1999 humans,VickreyCMP,17.5
1,ferroportin-1 in humans,analogue seven effects,VickreyCMP,17.5
1,ferroportin-1 in humans,"412,000 may dingoes",VickreyCMP,17.5
1,ferroportin-1 in humans,satisfy during apes,VickreyCMP,17.5
1,ferroportin-1 in humans,lecter in primates,VickreyCMP,17.5
1,ferroportin-1 in humans,électronique use harm,VickreyCMP,17.5
1,ferroportin-1 in humans,111 home animals,VickreyCMP,17.5
1,ferroportin-1 in humans,desenzano burned vampires,VickreyCMP,17.5
1,ferroportin-1 in humans,mississinewa committees mutated,VickreyCMP,17.5
1,ferroportin-1 in humans,9-by-12-inch first insects,VickreyCMP,17.5
1,ferroportin-1 in humans,relations 76 beings,VickreyCMP,17.5
1,ferroportin-1 in humans,hymnbooks dead determine,VickreyCMP,17.5
1,ferroportin-1 in humans,k3 role bacteria,VickreyCMP,17.5
1,ferroportin-1 in humans,quibble women naturally,VickreyCMP,17.5
1,ferroportin-1 in humans,multitasking tehran beings,VickreyCMP,17.5
1,ferroportin-1 in humans,e9 he animals,VickreyCMP,17.5
1,ferroportin-1 in humans,breaks where chimps,VickreyCMP,17.5
1,ferroportin-1 in humans,conquer last aliens,VickreyCMP,17.5
1,ferroportin-1 in humans,leval is infections,VickreyCMP,17.5
1,ferroportin-1 in humans,sulman in animals,VickreyCMP,17.5
1,ferroportin-1 in humans,remaking death actually,VickreyCMP,17.5
1,ferroportin-1 in humans,ruapehu in animals,VickreyCMP,17.5
1,ferroportin-1 in humans,364 following evolved,VickreyCMP,17.5
1,ferroportin-1 in humans,3.76 world concerned,VickreyCMP,17.5
1,ferroportin-1 in humans,deangelo summer humans,VickreyCMP,17.5
1,ferroportin-1 in humans,gatornationals since heretics,VickreyCMP,17.5
1,ferroportin-1 in humans,disagreements brought imitate,VickreyCMP,17.5
1,ferroportin-1 in humans,krafft planting mutated,VickreyCMP,17.5
1,ferroportin-1 in humans,dankner idea beings,VickreyCMP,17.5
1,ferroportin-1 in humans,ghanim here snakes,VickreyCMP,17.5
2,generating transgenic mice,generate transgenic rabbits,VickreyCMP,17.5
2,generating transgenic mice,"power 1,171 rats",VickreyCMP,17.5
2,generating transgenic mice,16-27 lupo mouse,VickreyCMP,17.5
2,generating transgenic mice,generating p7 rats,VickreyCMP,17.5
2,generating transgenic mice,generates roesch gene,VickreyCMP,17.5
2,generating transgenic mice,generate milkfish livers,VickreyCMP,17.5
2,generating transgenic mice,generate bioengineered mice,VickreyCMP,17.5
2,generating transgenic mice,generates reared rats,VickreyCMP,17.5
2,generating transgenic mice,generates transgenic rats,VickreyCMP,17.5
2,generating transgenic mice,generated bmk mouse,VickreyCMP,17.5
2,generating transgenic mice,generating gmo rats,VickreyCMP,17.5
2,generating transgenic mice,generating transgenic mice,VickreyCMP,17.5
2,generating transgenic mice,electricity genetically monkeys,VickreyCMP,17.5
