id,text,obfuscatedText,mechanism,epsilon
1037798,who is robert gray,who is ilantro are,DPMLM,10
1037798,who is robert gray,who is woven steer,DPMLM,10
1037798,who is robert gray,who is disclosure drib,DPMLM,10
1037798,who is robert gray,who is marvin blend,DPMLM,10
1037798,who is robert gray,who is rawdownload complains,DPMLM,10
1037798,who is robert gray,who is lug managing,DPMLM,10
1037798,who is robert gray,who is jeff swe,DPMLM,10
1037798,who is robert gray,who is vex grey,DPMLM,10
1037798,who is robert gray,who is organizing handle,DPMLM,10
1037798,who is robert gray,who is texans ever,DPMLM,10
1037798,who is robert gray,who is commando comm,DPMLM,10
1037798,who is robert gray,who is herb cliffs,DPMLM,10
1037798,who is robert gray,who is slump tatt,DPMLM,10
1037798,who is robert gray,who is robinson kar,DPMLM,10
1037798,who is robert gray,who is tall bacon,DPMLM,10
1037798,who is robert gray,who is ty cout,DPMLM,10
1037798,who is robert gray,who is radioactive ey,DPMLM,10
1037798,who is robert gray,who is raided civilized,DPMLM,10
1037798,who is robert gray,who is swarm adows,DPMLM,10
1037798,who is robert gray,who is informants insensitive,DPMLM,10
1037798,who is robert gray,who is cord imaging,DPMLM,10
1037798,who is robert gray,who is nottingham functional,DPMLM,10
1037798,who is robert gray,who is robes?」,DPMLM,10
1037798,who is robert gray,who is ovies mechanical,DPMLM,10
1037798,who is robert gray,who is x mamm,DPMLM,10
1037798,who is robert gray,who is hrc tires,DPMLM,10
1037798,who is robert gray,who is currently donald,DPMLM,10
1037798,who is robert gray,who is mccull jewelry,DPMLM,10
1037798,who is robert gray,who is voluntarily iot,DPMLM,10
1037798,who is robert gray,who is é apost,DPMLM,10
1037798,who is robert gray,who is it subpoen,DPMLM,10
1037798,who is robert gray,who is 182 tenets,DPMLM,10
1037798,who is robert gray,who is african becue,DPMLM,10
1037798,who is robert gray,who is istas ph,DPMLM,10
1037798,who is robert gray,who is antonio orthern,DPMLM,10
1037798,who is robert gray,who is versive acknowledged,DPMLM,10
1037798,who is robert gray,who is cert occurred,DPMLM,10
1037798,who is robert gray,who is whim xeon,DPMLM,10
1037798,who is robert gray,who is sub inv,DPMLM,10
1037798,who is robert gray,who is cloth limbs,DPMLM,10
1037798,who is robert gray,who is cout (>,DPMLM,10
1037798,who is robert gray,who is hawking ascus,DPMLM,10
1037798,who is robert gray,who is dissolve groove,DPMLM,10
1037798,who is robert gray,who is arch eng,DPMLM,10
1037798,who is robert gray,who is esity ................................,DPMLM,10
1037798,who is robert gray,who is printf caucas,DPMLM,10
1037798,who is robert gray,who is remarkably gro,DPMLM,10
1037798,who is robert gray,who is tering appreciated,DPMLM,10
1037798,who is robert gray,who is crunch select,DPMLM,10
1037798,who is robert gray,who is deceased correspond,DPMLM,10
104861,cost of interior concrete flooring,565 of cook courage scrib,DPMLM,10
104861,cost of interior concrete flooring,we of southeast ii cage,DPMLM,10
104861,cost of interior concrete flooring,path of assembly broker read,DPMLM,10
104861,cost of interior concrete flooring,built of providing upset proportions,DPMLM,10
104861,cost of interior concrete flooring,riger of embedded bilingual folks,DPMLM,10
104861,cost of interior concrete flooring,mx of culminating pathy enrolled,DPMLM,10
104861,cost of interior concrete flooring,portion of servers poop cpus,DPMLM,10
104861,cost of interior concrete flooring,residents of activity hr modification,DPMLM,10
104861,cost of interior concrete flooring,404 of criticize script involuntary,DPMLM,10
104861,cost of interior concrete flooring,sums of contrasting need waning,DPMLM,10
104861,cost of interior concrete flooring,among of 163 letter telegraph,DPMLM,10
104861,cost of interior concrete flooring,lem of changes calendar fried,DPMLM,10
104861,cost of interior concrete flooring,http of gro method quot,DPMLM,10
104861,cost of interior concrete flooring,construction of pse restored doping,DPMLM,10
104861,cost of interior concrete flooring,��� of splitting reditary describing,DPMLM,10
104861,cost of interior concrete flooring,chance of clone review kan,DPMLM,10
104861,cost of interior concrete flooring,six of spoiled trig fellow,DPMLM,10
104861,cost of interior concrete flooring,armor of olescent 484 blasting,DPMLM,10
104861,cost of interior concrete flooring,want of rig gently 30,DPMLM,10
104861,cost of interior concrete flooring,ardon of coloring dispos generations,DPMLM,10
104861,cost of interior concrete flooring,pros of utterly makeup neighborhood,DPMLM,10
104861,cost of interior concrete flooring,mail of silva geometry wrestling,DPMLM,10
104861,cost of interior concrete flooring,nob of asset toilet violet,DPMLM,10
104861,cost of interior concrete flooring,issues of mainstream stood intent,DPMLM,10
