id,text,obfuscatedText,mechanism,epsilon
1037798,who is robert gray,who is five green,DPMLM,20
1037798,who is robert gray,who is anonymous com,DPMLM,20
1037798,who is robert gray,who is elliot charcoal,DPMLM,20
1037798,who is robert gray,who is annoying 360,DPMLM,20
1037798,who is robert gray,who is other sponge,DPMLM,20
1037798,who is robert gray,who is partly m,DPMLM,20
1037798,who is robert gray,who is 46 flu,DPMLM,20
1037798,who is robert gray,who is zack orange,DPMLM,20
1037798,who is robert gray,who is herbert profiles,DPMLM,20
1037798,who is robert gray,who is albert tight,DPMLM,20
1037798,who is robert gray,who is fortnight suv,DPMLM,20
1037798,who is robert gray,who is cena ambul,DPMLM,20
1037798,who is robert gray,who is delivering control,DPMLM,20
1037798,who is robert gray,who is comeback marker,DPMLM,20
1037798,who is robert gray,who is faq torrent,DPMLM,20
1037798,who is robert gray,who is baby blocked,DPMLM,20
1037798,who is robert gray,who is blonde coated,DPMLM,20
1037798,who is robert gray,who is crave program,DPMLM,20
1037798,who is robert gray,who is rice twitter,DPMLM,20
1037798,who is robert gray,who is espresso 40,DPMLM,20
1037798,who is robert gray,who is blurry mystery,DPMLM,20
1037798,who is robert gray,who is phenomenal revolutionary,DPMLM,20
1037798,who is robert gray,who is chapman forensic,DPMLM,20
1037798,who is robert gray,who is liquid fahrenheit,DPMLM,20
1037798,who is robert gray,who is betty motivation,DPMLM,20
1037798,who is robert gray,who is les seconds,DPMLM,20
1037798,who is robert gray,who is pearl giant,DPMLM,20
1037798,who is robert gray,who is tv competent,DPMLM,20
1037798,who is robert gray,who is everything pian,DPMLM,20
1037798,who is robert gray,who is pivot ol,DPMLM,20
1037798,who is robert gray,who is quantities bean,DPMLM,20
1037798,who is robert gray,who is poisoning gray,DPMLM,20
1037798,who is robert gray,who is disturb glory,DPMLM,20
1037798,who is robert gray,who is sausage spo,DPMLM,20
1037798,who is robert gray,who is blat though,DPMLM,20
1037798,who is robert gray,who is epa soon,DPMLM,20
1037798,who is robert gray,who is minimalist gray,DPMLM,20
1037798,who is robert gray,who is grandson pattern,DPMLM,20
1037798,who is robert gray,who is everyday probably,DPMLM,20
1037798,who is robert gray,who is ref worldwide,DPMLM,20
1037798,who is robert gray,who is chrome bigger,DPMLM,20
1037798,who is robert gray,who is cheated county,DPMLM,20
1037798,who is robert gray,who is ancestral dick,DPMLM,20
1037798,who is robert gray,who is visitor awkward,DPMLM,20
1037798,who is robert gray,who is brutal retrieved,DPMLM,20
1037798,who is robert gray,who is rabid grilled,DPMLM,20
1037798,who is robert gray,who is fisher gray,DPMLM,20
1037798,who is robert gray,who is economical essay,DPMLM,20
1037798,who is robert gray,who is costume white,DPMLM,20
1037798,who is robert gray,who is newer key,DPMLM,20
104861,cost of interior concrete flooring,what of internal exterior surroundings,DPMLM,20
104861,cost of interior concrete flooring,photo of underground 3000 reflective,DPMLM,20
104861,cost of interior concrete flooring,source of layered billboard flat,DPMLM,20
104861,cost of interior concrete flooring,bed of internal permanently floors,DPMLM,20
104861,cost of interior concrete flooring,launch of withdrew immun dangling,DPMLM,20
104861,cost of interior concrete flooring,pull of attachment floor connector,DPMLM,20
104861,cost of interior concrete flooring,skill of vile metal cost,DPMLM,20
104861,cost of interior concrete flooring,lake of 000 understanding window,DPMLM,20
104861,cost of interior concrete flooring,choice of escape bridge seating,DPMLM,20
104861,cost of interior concrete flooring,study of onboard presenting.,DPMLM,20
104861,cost of interior concrete flooring,565 of administrative roadside paced,DPMLM,20
104861,cost of interior concrete flooring,x of laundry finished gate,DPMLM,20
104861,cost of interior concrete flooring,use of have copper shading,DPMLM,20
104861,cost of interior concrete flooring,review of include building covering,DPMLM,20
104861,cost of interior concrete flooring,bee of outdoor refrigerator making,DPMLM,20
104861,cost of interior concrete flooring,location of security documentary interior,DPMLM,20
104861,cost of interior concrete flooring,con of eeee parking fence,DPMLM,20
104861,cost of interior concrete flooring,treatment of carbon big overlay,DPMLM,20
104861,cost of interior concrete flooring,way of ital designed sleeping,DPMLM,20
104861,cost of interior concrete flooring,materials of housing renal groundbreaking,DPMLM,20
104861,cost of interior concrete flooring,1969 of exterior retaining protection,DPMLM,20
104861,cost of interior concrete flooring,business of c semi floor,DPMLM,20
104861,cost of interior concrete flooring,location of reconstruction supplemented sinking,DPMLM,20
104861,cost of interior concrete flooring,summer of greenhouse ` itudes,DPMLM,20
