id,text,obfuscatedText,epsilon,mechanism
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,10,ContextualCMP
1,Ferroportin-1 in humans,does the nervous system regulate hormone production,10,ContextualCMP
1,Ferroportin-1 in humans,who is onehealthport,10,ContextualCMP
1,Ferroportin-1 in humans,is rennin is humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,10,ContextualCMP
1,Ferroportin-1 in humans,bifenthrin cas number,10,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,10,ContextualCMP
1,Ferroportin-1 in humans,who is onehealthport,10,ContextualCMP
1,Ferroportin-1 in humans,what is amiodarone's action in human metabolism,10,ContextualCMP
1,Ferroportin-1 in humans,what does genotype 1a,10,ContextualCMP
1,Ferroportin-1 in humans,is rennin is humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,10,ContextualCMP
1,Ferroportin-1 in humans,how similar are yeast and human rpa,10,ContextualCMP
1,Ferroportin-1 in humans,fma ingredients for a human,10,ContextualCMP
1,Ferroportin-1 in humans,where was ferrooxidans isolated from,10,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is human neutrophil antibody,10,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,10,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is cortisol 1mg oral capsule,10,ContextualCMP
1,Ferroportin-1 in humans,hormone that lyses the corpus luteum,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferroma,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,10,ContextualCMP
1,Ferroportin-1 in humans,what is the fmr1 gene,10,ContextualCMP
1,Ferroportin-1 in humans,what is KN1 olant biology,10,ContextualCMP
1,Ferroportin-1 in humans,what is 1 billion,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,10,ContextualCMP
1,Ferroportin-1 in humans,is rennin is humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is amiodarone's action in human metabolism,10,ContextualCMP
1,Ferroportin-1 in humans,what is serum ferritin,10,ContextualCMP
1,Ferroportin-1 in humans,what is felicio,10,ContextualCMP
1,Ferroportin-1 in humans,is rennin is humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,10,ContextualCMP
1,Ferroportin-1 in humans,number one killer of humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is sucralfate used for in humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferrous sulfate,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,10,ContextualCMP
1,Ferroportin-1 in humans,define ferrous,10,ContextualCMP
1,Ferroportin-1 in humans,what are glucagon like peptide-1 agonists,10,ContextualCMP
1,Ferroportin-1 in humans,fma ingredients for a human,10,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,10,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is human chorionic gonadotropin,10,ContextualCMP
1,Ferroportin-1 in humans,does argentyn 23 cross blood brain barrier,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,10,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,10,ContextualCMP
1,Ferroportin-1 in humans,what is giardia in humans,10,ContextualCMP
1,Ferroportin-1 in humans,what is atorvastatin used for in humans,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,what is sha1,10,ContextualCMP
10,NEIL1,what is 912,10,ContextualCMP
10,NEIL1,who is neil lane,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,who plays neil caffrey,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,what is sha1,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
10,NEIL1,callum neil,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is transgenic mouse strains,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is micturition,10,ContextualCMP
11,Carcinogenesis and hairless mice,meaning of hairless,10,ContextualCMP
11,Carcinogenesis and hairless mice,which of the following is not a stage in carcinogenesis quizlet,10,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogenic definition,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is carcinogenic,10,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogen definition biology,10,ContextualCMP
11,Carcinogenesis and hairless mice,what causes hairy projection in hairy cell leukemia,10,ContextualCMP
11,Carcinogenesis and hairless mice,did mice or rats develop tumors for saxenda research,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,meaning of hairless,10,ContextualCMP
11,Carcinogenesis and hairless mice,explain why hair is a derived character for clade mammalia,10,ContextualCMP
11,Carcinogenesis and hairless mice,what diseases do mice carry to humans,10,ContextualCMP
11,Carcinogenesis and hairless mice,is beef a carcinogen,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is carcinogenic,10,ContextualCMP
11,Carcinogenesis and hairless mice,is carcinoid always cancerous,10,ContextualCMP
11,Carcinogenesis and hairless mice,is carcinoid always cancerous,10,ContextualCMP
11,Carcinogenesis and hairless mice,what genes are mutated cause cancer,10,ContextualCMP
11,Carcinogenesis and hairless mice,can carcinoid tumors come back,10,ContextualCMP
11,Carcinogenesis and hairless mice,is joinery carcinogenic,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,zodiac sigj meaning cancer,10,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogenic definition,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,how do researchers give ginger to mice to shrink tumors?,10,ContextualCMP
11,Carcinogenesis and hairless mice,which of the following is not a stage in carcinogenesis quizlet,10,ContextualCMP
11,Carcinogenesis and hairless mice,meaning of hairless,10,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogenic definition,10,ContextualCMP
11,Carcinogenesis and hairless mice,how many chromosomes do normal mice zygotes contain?,10,ContextualCMP
11,Carcinogenesis and hairless mice,is rooting hormone carcinogenic,10,ContextualCMP
11,Carcinogenesis and hairless mice,meaning of hairless,10,ContextualCMP
11,Carcinogenesis and hairless mice,meaning of hairless,10,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogen definition biology,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,does ketoconazole regrow hair,10,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,10,ContextualCMP
11,Carcinogenesis and hairless mice,meaning of hairless,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is carcinogenic,10,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogenic definition,10,ContextualCMP
11,Carcinogenesis and hairless mice,is rooting hormone carcinogenic,10,ContextualCMP
11,Carcinogenesis and hairless mice,meaning of hairless,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is dermal carcinogenicity,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is carcinogenic,10,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogenic definition,10,ContextualCMP
11,Carcinogenesis and hairless mice,are cancer cell is anaerobic,10,ContextualCMP
11,Carcinogenesis and hairless mice,what do cancer patients do to regrow hair,10,ContextualCMP
11,Carcinogenesis and hairless mice,what is metronomic chemotherapy in dogs,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,what regulates gene expression,10,ContextualCMP
12,Genes regulated by Smad4,what are coordinately controlled genes,10,ContextualCMP
12,Genes regulated by Smad4,which of the following is a protein produced by a regulatory gene,10,ContextualCMP
12,Genes regulated by Smad4,hco3 is regulated by what,10,ContextualCMP
12,Genes regulated by Smad4,what are coordinately controlled genes,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,consists of three structural genes as well as the adjacent region of dna known as the regulator,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,what is an 0791 smd component,10,ContextualCMP
12,Genes regulated by Smad4,what regulates gene expression,10,ContextualCMP
12,Genes regulated by Smad4,hco3 is regulated by what,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,what regulates gene expression,10,ContextualCMP
12,Genes regulated by Smad4,regulation map of protein translation,10,ContextualCMP
12,Genes regulated by Smad4,senescence is regulated genetically,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,gene regulation in eukaryotes chromatin regulation,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,what is directly regulated by tryptophan levels,10,ContextualCMP
12,Genes regulated by Smad4,which gene mutation is constitutive mutation gene regulation lac operon,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,what is apoptosis regulated by,10,ContextualCMP
12,Genes regulated by Smad4,what are coordinately controlled genes,10,ContextualCMP
12,Genes regulated by Smad4,what genes regulates lactase,10,ContextualCMP
12,Genes regulated by Smad4,what might cause checkpoint genes to interrupt cell division,10,ContextualCMP
12,Genes regulated by Smad4,is bronkaid regulated,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,what genes regulates lactase,10,ContextualCMP
12,Genes regulated by Smad4,senescence is regulated genetically,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,senescence is regulated genetically,10,ContextualCMP
12,Genes regulated by Smad4,what are coordinately controlled genes,10,ContextualCMP
12,Genes regulated by Smad4,what is apoptosis regulated by,10,ContextualCMP
12,Genes regulated by Smad4,what gene regulates other genes,10,ContextualCMP
12,Genes regulated by Smad4,what are coordinately controlled genes,10,ContextualCMP
12,Genes regulated by Smad4,what is apoptosis regulated by,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
12,Genes regulated by Smad4,the most common way for genes to be regulated is,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what agents affect tgf-b?,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what hormone inhibits gluconeogenesis,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what does the t hormone do in reproduction,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,regulation of prolactin estrogen progesterone receptors mammary gland development,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,definition angiogenesis,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what is the angiogenesis,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what agents affect tgf-b?,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what agents affect tgf-b?,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,why is skin important in thermoregulation,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what is the angiogenesis,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,melanin is carried on the basal side of melanocytes,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what agents affect tgf-b?,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what agents affect tgf-b?,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what agents affect tgf-b?,10,ContextualCMP
13,Role of TGFB in angiogenesis in skin,what is the angiogenesis,10,ContextualCMP
