id,text,obfuscatedText,epsilon,mechanism
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is atorvastatin used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is atorvastatin used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,50,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,fma ingredients for a human,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,50,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,50,ContextualCMP
1,Ferroportin-1 in humans,fma ingredients for a human,50,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,50,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,50,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,50,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
10,NEIL1,callum neil,50,ContextualCMP
11,Carcinogenesis and hairless mice,did mice or rats develop tumors for saxenda research,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,did mice or rats develop tumors for saxenda research,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,carcinogenic definition,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
11,Carcinogenesis and hairless mice,what initiates the process of carcinogenesis?,50,ContextualCMP
