id,text,obfuscatedText,epsilon,mechanism
1,Ferroportin-1 in humans,what is atorvastatin used for in humans,20,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,20,ContextualCMP
1,Ferroportin-1 in humans,FGFR1 gene definition,20,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,20,ContextualCMP
1,Ferroportin-1 in humans,area of fepc molecule is,20,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,20,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,20,ContextualCMP
1,Ferroportin-1 in humans,what is atorvastatin used for in humans,20,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,20,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,20,ContextualCMP
1,Ferroportin-1 in humans,what is mirtazapine used for in humans,20,ContextualCMP
1,Ferroportin-1 in humans,what is the fmr1 gene,20,ContextualCMP
1,Ferroportin-1 in humans,what is dexamethasone used for in humans,20,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,20,ContextualCMP
1,Ferroportin-1 in humans,what is amiodarone's action in human metabolism,20,ContextualCMP
1,Ferroportin-1 in humans,what is fe3 called,20,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,20,ContextualCMP
1,Ferroportin-1 in humans,what is this medicine for ferrous,20,ContextualCMP
1,Ferroportin-1 in humans,who is onehealthport,20,ContextualCMP
1,Ferroportin-1 in humans,what does genotype 1a,20,ContextualCMP
1,Ferroportin-1 in humans,tetrodotoxin effects on humans,20,ContextualCMP
1,Ferroportin-1 in humans,area of fepc molecule is,20,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,20,ContextualCMP
1,Ferroportin-1 in humans,what is the fmr1 gene,20,ContextualCMP
1,Ferroportin-1 in humans,what is ferritin in blood,20,ContextualCMP
1,Ferroportin-1 in humans,area of fepc molecule is,20,ContextualCMP
1,Ferroportin-1 in humans,what does albumin trasport,20,ContextualCMP
1,Ferroportin-1 in humans,what is the fmr1 gene,20,ContextualCMP
1,Ferroportin-1 in humans,what is ferrocon,20,ContextualCMP
1,Ferroportin-1 in humans,what is the fmr1 gene,20,ContextualCMP
