id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,.22 in somehow,VickreyMhl,17.5
1,ferroportin-1 in humans,supkem authorities inattentional,VickreyMhl,17.5
1,ferroportin-1 in humans,llnl skirmishes humans,VickreyMhl,17.5
1,ferroportin-1 in humans,dicicco southern 9-1,VickreyMhl,17.5
1,ferroportin-1 in humans,detoxifying in of,VickreyMhl,17.5
1,ferroportin-1 in humans,irreconcilably in developed,VickreyMhl,17.5
1,ferroportin-1 in humans,"khovansky , fossilized",VickreyMhl,17.5
1,ferroportin-1 in humans,norms was mutated,VickreyMhl,17.5
1,ferroportin-1 in humans,"agresto 86,500 pathogenic",VickreyMhl,17.5
1,ferroportin-1 in humans,lindlar 1959-62 beings,VickreyMhl,17.5
1,ferroportin-1 in humans,moved 1998 humans,VickreyMhl,17.5
1,ferroportin-1 in humans,moines country present,VickreyMhl,17.5
1,ferroportin-1 in humans,tevaram centre spasic,VickreyMhl,17.5
1,ferroportin-1 in humans,fredrikshamn jános humans,VickreyMhl,17.5
1,ferroportin-1 in humans,benevento death seckendorff,VickreyMhl,17.5
1,ferroportin-1 in humans,8-19 wrote encoded,VickreyMhl,17.5
1,ferroportin-1 in humans,"3,881 where interactions",VickreyMhl,17.5
1,ferroportin-1 in humans,merlin does they,VickreyMhl,17.5
1,ferroportin-1 in humans,82.5 reale mimic,VickreyMhl,17.5
1,ferroportin-1 in humans,chatelaine antwerp infect,VickreyMhl,17.5
1,ferroportin-1 in humans,domnitz in humans,VickreyMhl,17.5
1,ferroportin-1 in humans,geneen they humans,VickreyMhl,17.5
1,ferroportin-1 in humans,paonta explain rallo,VickreyMhl,17.5
1,ferroportin-1 in humans,beattie adjacent humans,VickreyMhl,17.5
1,ferroportin-1 in humans,tawton york humans,VickreyMhl,17.5
1,ferroportin-1 in humans,dephasing perugia humans,VickreyMhl,17.5
1,ferroportin-1 in humans,prong twenty-20 vicious,VickreyMhl,17.5
1,ferroportin-1 in humans,"3-day , humans",VickreyMhl,17.5
1,ferroportin-1 in humans,nnp while beings,VickreyMhl,17.5
1,ferroportin-1 in humans,brawley kelly factor,VickreyMhl,17.5
1,ferroportin-1 in humans,41.6 in animals,VickreyMhl,17.5
1,ferroportin-1 in humans,"canlas storeman 44,200",VickreyMhl,17.5
1,ferroportin-1 in humans,universale he evolve,VickreyMhl,17.5
1,ferroportin-1 in humans,subplots in kandel,VickreyMhl,17.5
1,ferroportin-1 in humans,sally shatpadi knowlesi,VickreyMhl,17.5
1,ferroportin-1 in humans,errick 1363 human,VickreyMhl,17.5
1,ferroportin-1 in humans,yegorov this non-humans,VickreyMhl,17.5
1,ferroportin-1 in humans,şafak part organisms,VickreyMhl,17.5
1,ferroportin-1 in humans,curse than humans,VickreyMhl,17.5
1,ferroportin-1 in humans,wilson tryavna humans,VickreyMhl,17.5
1,ferroportin-1 in humans,4.25 spying mammals,VickreyMhl,17.5
1,ferroportin-1 in humans,lunca who unbranded,VickreyMhl,17.5
1,ferroportin-1 in humans,mediocre in retinas,VickreyMhl,17.5
1,ferroportin-1 in humans,isolates job humans,VickreyMhl,17.5
1,ferroportin-1 in humans,espanola ‘ domesticated,VickreyMhl,17.5
1,ferroportin-1 in humans,98.72 critical humans,VickreyMhl,17.5
1,ferroportin-1 in humans,band in animals,VickreyMhl,17.5
