id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,mcca columbidae 28.60,VickreyMhl,5
1,ferroportin-1 in humans,10mb waterboarded droh,VickreyMhl,5
1,ferroportin-1 in humans,titv sa-3 d'cunha,VickreyMhl,5
1,ferroportin-1 in humans,torana diyarbakir 7-1,VickreyMhl,5
1,ferroportin-1 in humans,razov some of,VickreyMhl,5
1,ferroportin-1 in humans,uncouple paulo navigation,VickreyMhl,5
1,ferroportin-1 in humans,icapp tduncan paises,VickreyMhl,5
1,ferroportin-1 in humans,polarstern 34-day millender,VickreyMhl,5
1,ferroportin-1 in humans,os/2 raelians euro138,VickreyMhl,5
1,ferroportin-1 in humans,eutheria pakaya eruption,VickreyMhl,5
1,ferroportin-1 in humans,opened deputy mezni,VickreyMhl,5
1,ferroportin-1 in humans,oskaloosa mauzas/mahallas rentokil,VickreyMhl,5
1,ferroportin-1 in humans,wólka française 5-to-3,VickreyMhl,5
1,ferroportin-1 in humans,éxitos namhong nkrumah,VickreyMhl,5
1,ferroportin-1 in humans,hindu cherica chilingarov,VickreyMhl,5
1,ferroportin-1 in humans,mohiyedine corriere incites,VickreyMhl,5
1,ferroportin-1 in humans,.143 manhasset 30-aug,VickreyMhl,5
1,ferroportin-1 in humans,michaels ostfeld thomas,VickreyMhl,5
1,ferroportin-1 in humans,celebici armstead morenatti,VickreyMhl,5
1,ferroportin-1 in humans,zealand-based nuremberg a-340,VickreyMhl,5
1,ferroportin-1 in humans,somerwill a readdy,VickreyMhl,5
1,ferroportin-1 in humans,deludes said trogons,VickreyMhl,5
1,ferroportin-1 in humans,beatify subas coronavirus,VickreyMhl,5
1,ferroportin-1 in humans,at collateralized memorial,VickreyMhl,5
1,ferroportin-1 in humans,tawton confidentiality bork,VickreyMhl,5
1,ferroportin-1 in humans,nonsubscribers ahn senshi,VickreyMhl,5
1,ferroportin-1 in humans,implementations mukhortova maaya,VickreyMhl,5
1,ferroportin-1 in humans,1071 corp. 22-august,VickreyMhl,5
1,ferroportin-1 in humans,kubba numancia naypyidaw,VickreyMhl,5
1,ferroportin-1 in humans,brawley proulx river,VickreyMhl,5
