id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,mcca columbidae xiannian,VickreyMhl,1
1,ferroportin-1 in humans,washpost.com waterboarded droh,VickreyMhl,1
1,ferroportin-1 in humans,all-talking sa-3 d'cunha,VickreyMhl,1
1,ferroportin-1 in humans,1.845 diyarbakir 500-stock,VickreyMhl,1
1,ferroportin-1 in humans,netwatch can 1975-79,VickreyMhl,1
1,ferroportin-1 in humans,e-taiba non-swiss tpc,VickreyMhl,1
1,ferroportin-1 in humans,icapp tduncan 22-28,VickreyMhl,1
1,ferroportin-1 in humans,"3,197 34-day steny",VickreyMhl,1
1,ferroportin-1 in humans,ustaše 44-month milanka,VickreyMhl,1
1,ferroportin-1 in humans,11-july pakaya odd-numbered,VickreyMhl,1
1,ferroportin-1 in humans,high armsbearer mezni,VickreyMhl,1
1,ferroportin-1 in humans,berris mauzas/mahallas lorestan,VickreyMhl,1
1,ferroportin-1 in humans,147.27 geometridae 5-to-3,VickreyMhl,1
1,ferroportin-1 in humans,silliere ideaglobal cand.jur,VickreyMhl,1
1,ferroportin-1 in humans,suvarnabhumi cdy chilingarov,VickreyMhl,1
1,ferroportin-1 in humans,nahn corriere shalqam,VickreyMhl,1
1,ferroportin-1 in humans,fathur manhasset tankōbon,VickreyMhl,1
1,ferroportin-1 in humans,michaels 49-year-olds thomas,VickreyMhl,1
1,ferroportin-1 in humans,10-july neulander morenatti,VickreyMhl,1
1,ferroportin-1 in humans,impacto lianyungang 3.0-percent,VickreyMhl,1
1,ferroportin-1 in humans,giddis profit readdy,VickreyMhl,1
1,ferroportin-1 in humans,507th spokesman frass,VickreyMhl,1
1,ferroportin-1 in humans,beatify 490-member 113-seat,VickreyMhl,1
1,ferroportin-1 in humans,weydert collateralized negara,VickreyMhl,1
1,ferroportin-1 in humans,accoceberry 500-point kamikuishiki,VickreyMhl,1
1,ferroportin-1 in humans,netwatch pizzichini incertae,VickreyMhl,1
1,ferroportin-1 in humans,salticidae mukhortova lycaenidae,VickreyMhl,1
1,ferroportin-1 in humans,22-team ltd. 22-august,VickreyMhl,1
1,ferroportin-1 in humans,kubba numancia 8.0-magnitude,VickreyMhl,1
1,ferroportin-1 in humans,all-state malysz -,VickreyMhl,1
1,ferroportin-1 in humans,asx 212-556-1927 milligrams,VickreyMhl,1
1,ferroportin-1 in humans,gazidis haute-vienne sholdersptimes.com,VickreyMhl,1
1,ferroportin-1 in humans,modesti sepals transmittable,VickreyMhl,1
1,ferroportin-1 in humans,ap.org 25-march kandel,VickreyMhl,1
1,ferroportin-1 in humans,karapatan 78-kilometer riesch,VickreyMhl,1
1,ferroportin-1 in humans,84-day co-ruler 800-535-4425,VickreyMhl,1
1,ferroportin-1 in humans,minister des itno,VickreyMhl,1
1,ferroportin-1 in humans,absentia avengers 972-3550,VickreyMhl,1
1,ferroportin-1 in humans,quartermaine results gminas,VickreyMhl,1
1,ferroportin-1 in humans,"john sigifredo 3,399",VickreyMhl,1
1,ferroportin-1 in humans,montane drbombay 12-july,VickreyMhl,1
1,ferroportin-1 in humans,crudes forensically plover-like,VickreyMhl,1
1,ferroportin-1 in humans,hah gm gauliga,VickreyMhl,1
1,ferroportin-1 in humans,mesabi chaanine healthier,VickreyMhl,1
1,ferroportin-1 in humans,huachipato aerosurveys megabit,VickreyMhl,1
1,ferroportin-1 in humans,carabidae underbellies glass,VickreyMhl,1
1,ferroportin-1 in humans,grosse 35-hour tangela,VickreyMhl,1
1,ferroportin-1 in humans,republish bositis chron.com,VickreyMhl,1
1,ferroportin-1 in humans,decliners spektr 1975-79,VickreyMhl,1
1,ferroportin-1 in humans,all-ireland stadthalle tearsheet,VickreyMhl,1
2,generating transgenic mice,untraded pssas 78.19,VickreyMhl,1
2,generating transgenic mice,www.irs.gov agonist odd-numbered,VickreyMhl,1
2,generating transgenic mice,gj03 mincberg photometric,VickreyMhl,1
2,generating transgenic mice,bolivarian musudan nit,VickreyMhl,1
2,generating transgenic mice,cored ibes technobuddy,VickreyMhl,1
2,generating transgenic mice,"binnington palaeographically 3,985",VickreyMhl,1
2,generating transgenic mice,barclays overbake hylsamex,VickreyMhl,1
2,generating transgenic mice,cladogram worseck obec,VickreyMhl,1
2,generating transgenic mice,gruevski utilicorp nbd,VickreyMhl,1
2,generating transgenic mice,30km 1-for-5 wiley-blackwell,VickreyMhl,1
2,generating transgenic mice,"tabulate 1nb 12,000-page",VickreyMhl,1
2,generating transgenic mice,bruyette first-week picturehouse,VickreyMhl,1
2,generating transgenic mice,26sep nzx-50 147.27,VickreyMhl,1
2,generating transgenic mice,district israeli sampoerna,VickreyMhl,1
2,generating transgenic mice,xueshi than mee,VickreyMhl,1
2,generating transgenic mice,republish furlongs ungulates,VickreyMhl,1
2,generating transgenic mice,law shannara gorondi,VickreyMhl,1
2,generating transgenic mice,frontieres bulaga linyi,VickreyMhl,1
2,generating transgenic mice,browned butyrskaya viic,VickreyMhl,1
2,generating transgenic mice,lukwiya herein jose,VickreyMhl,1
2,generating transgenic mice,science sumbeiywo ap.org,VickreyMhl,1
2,generating transgenic mice,township wieschaus president,VickreyMhl,1
2,generating transgenic mice,nytimes.com arbitrates ragonot,VickreyMhl,1
2,generating transgenic mice,labem eurodollar illan,VickreyMhl,1
2,generating transgenic mice,ed.montini soflá prising,VickreyMhl,1
2,generating transgenic mice,roschacher `` ichiyoshi,VickreyMhl,1
2,generating transgenic mice,4-ranked īn oxyrhynchus,VickreyMhl,1
2,generating transgenic mice,bse-30 overtime clenbuterol,VickreyMhl,1
2,generating transgenic mice,wattanayakorn 20003 noetherian,VickreyMhl,1
2,generating transgenic mice,edolphus shoprite kozo,VickreyMhl,1
2,generating transgenic mice,aerosurveys jtwc cardinality,VickreyMhl,1
2,generating transgenic mice,11-style opec jerusalem,VickreyMhl,1
2,generating transgenic mice,kadena arrestingly 9-to-1,VickreyMhl,1
2,generating transgenic mice,president beatify champagne,VickreyMhl,1
2,generating transgenic mice,forelimbs wmorris cendant,VickreyMhl,1
2,generating transgenic mice,andiwal officership notodontidae,VickreyMhl,1
2,generating transgenic mice,tankan sampoong hadziahmetovic,VickreyMhl,1
2,generating transgenic mice,foale logarithm university,VickreyMhl,1
2,generating transgenic mice,147.27 zarir u.n.-chartered,VickreyMhl,1
2,generating transgenic mice,moyock seekh 83.4,VickreyMhl,1
2,generating transgenic mice,ortsgemeinde 202-383-7824 chanukah,VickreyMhl,1
2,generating transgenic mice,shigemi tomicki .833,VickreyMhl,1
2,generating transgenic mice,montek reactors plc,VickreyMhl,1
2,generating transgenic mice,yen cadastral bangzao,VickreyMhl,1
2,generating transgenic mice,passerine bse-100 sfchronicle.com,VickreyMhl,1
2,generating transgenic mice,bacarro scrivener gadonneix,VickreyMhl,1
2,generating transgenic mice,gorondi ap.org 2includes,VickreyMhl,1
2,generating transgenic mice,parring handballer dipiero,VickreyMhl,1
2,generating transgenic mice,finl tf ioc,VickreyMhl,1
2,generating transgenic mice,rockfill ihn sljivancanin,VickreyMhl,1
3,time course for gene expression in mouse kidney,canoer resales un patrushev recessive hezbollah scripture antiharassment,VickreyMhl,1
3,time course for gene expression in mouse kidney,17/35 jma bse-100 village haskanita waived/injured kecamatan pac-3,VickreyMhl,1
3,time course for gene expression in mouse kidney,"bruecke barbassa 0-0 556-1927 pathogenesis horta 6,433 jamestown",VickreyMhl,1
3,time course for gene expression in mouse kidney,eight-game inflation-adjusted empleados 78-day gracillariidae 556-1927 main-belt harriman,VickreyMhl,1
3,time course for gene expression in mouse kidney,hoffarth xetra 132-billion moneytalk shiffa chechnya 800-535-4425 verwaltungsgemeinschaft,VickreyMhl,1
3,time course for gene expression in mouse kidney,goalless f-8 5/23 yongbo samiul gahn ohn masuzoe,VickreyMhl,1
3,time course for gene expression in mouse kidney,"polish hockeyallsvenskan 4,450 yellowish-brown goodling nymphalidae lacques birdlife",VickreyMhl,1
3,time course for gene expression in mouse kidney,wielaard pollinators ark.-based prising business w-league nadp repechage,VickreyMhl,1
3,time course for gene expression in mouse kidney,bihn asx200 paleographically lokey 1.70 2nb hurr howeglobe.com,VickreyMhl,1
3,time course for gene expression in mouse kidney,sør-trøndelag rosile taepodong-1 intravenous nc6 cephalopods jihn 3-woods,VickreyMhl,1
3,time course for gene expression in mouse kidney,untraded musab zctu ovsiannikov doy omnisports ahmed bunia,VickreyMhl,1
3,time course for gene expression in mouse kidney,"hellstroem statistique palaeographically carod 107.37 104.2 u.s.-taiwan 1,000-megawatt",VickreyMhl,1
3,time course for gene expression in mouse kidney,drbombay ogiwara gradings million cercle .769 treas. are,VickreyMhl,1
3,time course for gene expression in mouse kidney,islands chukitkasem nscaa chatila zahorchak longish bse-100 flycatcher,VickreyMhl,1
3,time course for gene expression in mouse kidney,taraji rizkar retroviral battletech thurwachter quoted re-raised non-families,VickreyMhl,1
3,time course for gene expression in mouse kidney,100-quality gymnothorax tephritidae .370 888-346-9867 avonex gushee petroleos,VickreyMhl,1
3,time course for gene expression in mouse kidney,pounds tzimiskes pelzer 70.85 30-feb ephemeris shoulder agca,VickreyMhl,1
3,time course for gene expression in mouse kidney,republish 545-seat maging gahn sharqi renqing northern-central 78.19,VickreyMhl,1
3,time course for gene expression in mouse kidney,d'innocenzio 60-member harperpaperbacks ediborah samiul carajas nabih legwold,VickreyMhl,1
3,time course for gene expression in mouse kidney,ncnp 15-ounce caam oder 78.19 functor non‐highly domini,VickreyMhl,1
3,time course for gene expression in mouse kidney,sechin anos koptev ' coxnet destatis julee kartuzy,VickreyMhl,1
3,time course for gene expression in mouse kidney,frasure acrobatically dannielynn nonsubscribers animist 300th namboodiripad m.tech,VickreyMhl,1
3,time course for gene expression in mouse kidney,innu 2-8-0 hotwired distillates nyingma nodes national 78.19,VickreyMhl,1
3,time course for gene expression in mouse kidney,gibsonburg colspan .733 rrna at ass sociedad ljubco,VickreyMhl,1
3,time course for gene expression in mouse kidney,ardeidae ungreased .406 tduncan chah 14/32 kovykta fudosan,VickreyMhl,1
3,time course for gene expression in mouse kidney,"showcourts diaoyu flycatchers melchiot viane ubogu "" par-4",VickreyMhl,1
3,time course for gene expression in mouse kidney,"l'incoronazione http://europa.eu.int concessional panchayats fccla 18,000-strong 30-share crambidae",VickreyMhl,1
3,time course for gene expression in mouse kidney,bangzao canaveral e-tayyaba banská rpalmeiro team linera nekounam,VickreyMhl,1
3,time course for gene expression in mouse kidney,"minxia 5,714 9-6 k-3rd 1/2c abdicated zeti baseler",VickreyMhl,1
3,time course for gene expression in mouse kidney,"1,000-word architectural drbombay resolution satter prime guangwei 57-nation",VickreyMhl,1
3,time course for gene expression in mouse kidney,thurwachter 9:28 trinamool infraero pagones 0550 guterson outplacement,VickreyMhl,1
3,time course for gene expression in mouse kidney,"jadranko 40-month 64,500 tortricidae angulated ap.org artiodactyl kuruneri",VickreyMhl,1
3,time course for gene expression in mouse kidney,nupeng tecdax zacks nikopolidis masjed khashan renumbering strikeouts,VickreyMhl,1
3,time course for gene expression in mouse kidney,"sending/receiving carniola enterovirus ladwa 1,614 hoh animist zhaoxu",VickreyMhl,1
3,time course for gene expression in mouse kidney,30-share ancient hko hafs unichem www.star paginated darreh,VickreyMhl,1
3,time course for gene expression in mouse kidney,"herein 9.34 lumbini brush-footed hkn www.startext.net 3,399 hadnott",VickreyMhl,1
3,time course for gene expression in mouse kidney,blogs.tampabay.com h.d.s. excommunicates uk-apc all-tournament katyn 25/32 lobed,VickreyMhl,1
3,time course for gene expression in mouse kidney,articulo administaff hegi mussab forward-facing interdictory otras marzano,VickreyMhl,1
3,time course for gene expression in mouse kidney,juanico doutriaux rangebound eighteens ' crudes western rhamnus,VickreyMhl,1
3,time course for gene expression in mouse kidney,county sheikdoms bodeen nzse40 jingnan persallsptimes.com 100.00 gracillariidae,VickreyMhl,1
3,time course for gene expression in mouse kidney,shmulik boeta percent 2001-2011 fazal 8-to-5 maale wavelengths,VickreyMhl,1
3,time course for gene expression in mouse kidney,topix bse astros terminboerse hydrolases mah shenzhou-7 waitangi,VickreyMhl,1
3,time course for gene expression in mouse kidney,peiyan rudos .515 pterophoridae toshihiko cauchy turnover cffex,VickreyMhl,1
3,time course for gene expression in mouse kidney,main-belt encephalopathy computerologist strekalov 140-mph non-families 2/1st 4:28,VickreyMhl,1
3,time course for gene expression in mouse kidney,www.statesman.com fingerpost rushkoff 375-degree chemerinsky administration antipodal 100.0,VickreyMhl,1
3,time course for gene expression in mouse kidney,kiyosaki abhisit histotroph 12/8 downtick superjumbos anglo-maratha pioline,VickreyMhl,1
3,time course for gene expression in mouse kidney,treanor kalvitis rugbyl ocalan pmartinez pacos sheng srei,VickreyMhl,1
3,time course for gene expression in mouse kidney,verniero mururoa radwaniyah zukav 18/36 parent refi overfilled,VickreyMhl,1
3,time course for gene expression in mouse kidney,http://www.state.gov thundershowers mushtarak korea briefing.com mkm stah ehr,VickreyMhl,1
3,time course for gene expression in mouse kidney,hoogenband alinsky unbundled denesh dovish telegeography 1950-53 tvcolumn,VickreyMhl,1
4,gene expression profiles for kidney in mice,"varmus unsweetened sea-birds agordon brabants 1,270-kilometer unb",VickreyMhl,1
4,gene expression profiles for kidney in mice,birdies issuant 147.27 oxidoreductases r tearsheet cyclo-cross,VickreyMhl,1
4,gene expression profiles for kidney in mice,glaciers svp ah tearsheet stobbe offaly l',VickreyMhl,1
4,gene expression profiles for kidney in mice,jr cheh andym bhusted syre tamils eighteens,VickreyMhl,1
4,gene expression profiles for kidney in mice,potosí air-breathing artd editores starbeat 24.84 eurodollar,VickreyMhl,1
4,gene expression profiles for kidney in mice,euna tradable beltrametti fingerpost rianz ashqelon yeonpyeong,VickreyMhl,1
4,gene expression profiles for kidney in mice,hamdania cac-40 labor generation qassam advancers frigates,VickreyMhl,1
4,gene expression profiles for kidney in mice,sakami down-curved tsahi mahony starovoitova formannskapsdistrikt finanzas,VickreyMhl,1
4,gene expression profiles for kidney in mice,tenterhooks accetta baluchestan festuccia full-power sending/receiving non‐highly,VickreyMhl,1
4,gene expression profiles for kidney in mice,county spongiform hesperiidae tearsheet npd u.n.-patrolled mechi,VickreyMhl,1
4,gene expression profiles for kidney in mice,sedis othniel scheidegger e-azam nahr 2006-2011 hofstad,VickreyMhl,1
4,gene expression profiles for kidney in mice,seed-eating mompati speech/language direkt rules sussex yukos,VickreyMhl,1
4,gene expression profiles for kidney in mice,rushkoff sexual jan.-aug keyless seiroku taepo resend,VickreyMhl,1
4,gene expression profiles for kidney in mice,"camerin yasukuni brookings 15,023 http://www.who.int 7-29 sheffield",VickreyMhl,1
4,gene expression profiles for kidney in mice,phosphorus-containing billion paginated durao advantest 450-seat untraded,VickreyMhl,1
4,gene expression profiles for kidney in mice,u.s. sangatte ministers fingerpost mellersta motte-and-bailey -,VickreyMhl,1
4,gene expression profiles for kidney in mice,expectable dobnik kozlowski edmunds.com petrokazakhstan carabidae 27-may,VickreyMhl,1
4,gene expression profiles for kidney in mice,mussab v6 non-lgbt nytimages.com 25-28 bizmags dupont-columbia,VickreyMhl,1
4,gene expression profiles for kidney in mice,are 74kg bisnis main-belt a.m.-7 225-issue image,VickreyMhl,1
4,gene expression profiles for kidney in mice,ordinaries panhellenic 31-september dejiang yves-du-manoir u.n.-designated d'orso,VickreyMhl,1
4,gene expression profiles for kidney in mice,sokaiya policy officership amides wehrmacht kwamakhutha defter,VickreyMhl,1
4,gene expression profiles for kidney in mice,nikkei-225 gastropod barbus maosheng askhat gajapati trinamool,VickreyMhl,1
4,gene expression profiles for kidney in mice,"boulgou eurodollar 1,600-acre fachhochschule 239-6200 intercityexpress nadeco",VickreyMhl,1
4,gene expression profiles for kidney in mice,elizardo irt u.s. ibes subshrub uncaf 225-issue,VickreyMhl,1
4,gene expression profiles for kidney in mice,ngạn repolling burdeau enzyme ḩoseynābād-e renumbering decile,VickreyMhl,1
4,gene expression profiles for kidney in mice,d'emilio computerologist njsiaa spendingpulse cisticolidae ea04 24-meter,VickreyMhl,1
4,gene expression profiles for kidney in mice,okrugs officership 33.0 32-bit sarajevo wasps fungi,VickreyMhl,1
4,gene expression profiles for kidney in mice,chamisa plame nonsubscribers 31-nov coxohio.com participle fastow,VickreyMhl,1
4,gene expression profiles for kidney in mice,lorestan .467 lance-shaped league a-decade deadliest barzak,VickreyMhl,1
4,gene expression profiles for kidney in mice,"canoer shenay 1,675 nonsubscribers kedo 2-for-4 -",VickreyMhl,1
4,gene expression profiles for kidney in mice,wacken picturehouse budokan buffyverse spokesman scomi polytopes,VickreyMhl,1
4,gene expression profiles for kidney in mice,kilometers bat-like incumbents eighteens mm danys micrornas,VickreyMhl,1
4,gene expression profiles for kidney in mice,cyclase eniwetok non-roster 30-feb articulos arodriguez nytns,VickreyMhl,1
4,gene expression profiles for kidney in mice,"tennys 600,000-dollar tennis us manhunts list-a contepomi",VickreyMhl,1
4,gene expression profiles for kidney in mice,first-past-the-post ncbi yongtu extrasolar dongfan ullyett hindu,VickreyMhl,1
4,gene expression profiles for kidney in mice,"molecule markazi karmini newsfeatures heraldically danilova 38,750",VickreyMhl,1
4,gene expression profiles for kidney in mice,stuffit crestor carolina amaury islamiyah kennett 36-hole,VickreyMhl,1
4,gene expression profiles for kidney in mice,bazar hipc kourieh securities groer 800000 forex.com,VickreyMhl,1
4,gene expression profiles for kidney in mice,burj 1772-1945 ready-to-fly-aircraft interrogation 10-july billion reuptake,VickreyMhl,1
4,gene expression profiles for kidney in mice,issf colliery on-the-field eurodollar saeedi jones haakenson,VickreyMhl,1
4,gene expression profiles for kidney in mice,stress-strain wkrp bkw schooldigger.com eurest 49.9 bartle,VickreyMhl,1
4,gene expression profiles for kidney in mice,its spellings householder dsq savinja morphisms mulyo,VickreyMhl,1
4,gene expression profiles for kidney in mice,palaeographically ziaur strauss her handballer jovica barbus,VickreyMhl,1
4,gene expression profiles for kidney in mice,kitrey perciformes sensex ikemori prices comex tomicki,VickreyMhl,1
4,gene expression profiles for kidney in mice,main mukesh http://thomas.loc.gov/ hushen 212-556-4204 advancers ciliated,VickreyMhl,1
