id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,christened part beings,VickreyMhl,50
1,ferroportin-1 in humans,personage where animals,VickreyMhl,50
1,ferroportin-1 in humans,poach both humans,VickreyMhl,50
1,ferroportin-1 in humans,laity first beings,VickreyMhl,50
1,ferroportin-1 in humans,kamacite in animals,VickreyMhl,50
1,ferroportin-1 in humans,irreconcilably in animals,VickreyMhl,50
1,ferroportin-1 in humans,sgae in animals,VickreyMhl,50
1,ferroportin-1 in humans,purely in beings,VickreyMhl,50
1,ferroportin-1 in humans,keim where beings,VickreyMhl,50
1,ferroportin-1 in humans,maniples in beings,VickreyMhl,50
1,ferroportin-1 in humans,shepherd in beings,VickreyMhl,50
1,ferroportin-1 in humans,appleton in beings,VickreyMhl,50
1,ferroportin-1 in humans,pederastic the animals,VickreyMhl,50
1,ferroportin-1 in humans,43a in humans,VickreyMhl,50
1,ferroportin-1 in humans,repudiation in humans,VickreyMhl,50
1,ferroportin-1 in humans,a.d.a.m. in beings,VickreyMhl,50
1,ferroportin-1 in humans,pendarves in beings,VickreyMhl,50
1,ferroportin-1 in humans,788 where beings,VickreyMhl,50
1,ferroportin-1 in humans,khun where beings,VickreyMhl,50
1,ferroportin-1 in humans,"katies , beings",VickreyMhl,50
1,ferroportin-1 in humans,rancourt in humans,VickreyMhl,50
1,ferroportin-1 in humans,"bearhart , animals",VickreyMhl,50
1,ferroportin-1 in humans,contention instance beings,VickreyMhl,50
1,ferroportin-1 in humans,excise prohertrib animals,VickreyMhl,50
1,ferroportin-1 in humans,myelopathy where humans,VickreyMhl,50
1,ferroportin-1 in humans,interbk in humans,VickreyMhl,50
1,ferroportin-1 in humans,multilateralist in beings,VickreyMhl,50
1,ferroportin-1 in humans,"euro585 , humans",VickreyMhl,50
1,ferroportin-1 in humans,nnp while humans,VickreyMhl,50
1,ferroportin-1 in humans,preservative came animals,VickreyMhl,50
1,ferroportin-1 in humans,burrowing last animals,VickreyMhl,50
1,ferroportin-1 in humans,chlorophyta beginning beings,VickreyMhl,50
1,ferroportin-1 in humans,srbije in beings,VickreyMhl,50
1,ferroportin-1 in humans,touches in animals,VickreyMhl,50
1,ferroportin-1 in humans,hatsushiba in beings,VickreyMhl,50
1,ferroportin-1 in humans,gostigian where beings,VickreyMhl,50
1,ferroportin-1 in humans,cuddy . animals,VickreyMhl,50
1,ferroportin-1 in humans,"papier-mâché , beings",VickreyMhl,50
1,ferroportin-1 in humans,metal last humans,VickreyMhl,50
1,ferroportin-1 in humans,"disaffected , humans",VickreyMhl,50
1,ferroportin-1 in humans,1.98 last beings,VickreyMhl,50
1,ferroportin-1 in humans,raden in beings,VickreyMhl,50
1,ferroportin-1 in humans,____________________________________________ . beings,VickreyMhl,50
1,ferroportin-1 in humans,relapse where humans,VickreyMhl,50
1,ferroportin-1 in humans,pisos in animals,VickreyMhl,50
1,ferroportin-1 in humans,beruwala well humans,VickreyMhl,50
1,ferroportin-1 in humans,l'officiel this animals,VickreyMhl,50
1,ferroportin-1 in humans,disposition where apes,VickreyMhl,50
1,ferroportin-1 in humans,digitized first humans,VickreyMhl,50
1,ferroportin-1 in humans,kasra 1983 humans,VickreyMhl,50
2,generating transgenic mice,generating gahsh mice,VickreyMhl,50
2,generating transgenic mice,generate clones rats,VickreyMhl,50
2,generating transgenic mice,generate ayts mice,VickreyMhl,50
2,generating transgenic mice,generating genetically rats,VickreyMhl,50
2,generating transgenic mice,generating transgenic rats,VickreyMhl,50
2,generating transgenic mice,generate transgenic mice,VickreyMhl,50
2,generating transgenic mice,generate bioengineered rats,VickreyMhl,50
2,generating transgenic mice,generate transgenic rats,VickreyMhl,50
2,generating transgenic mice,generate transgenic rats,VickreyMhl,50
2,generating transgenic mice,generate genetically rats,VickreyMhl,50
2,generating transgenic mice,generating transgenic rats,VickreyMhl,50
2,generating transgenic mice,generate genetically rats,VickreyMhl,50
2,generating transgenic mice,generate transgenic mice,VickreyMhl,50
2,generating transgenic mice,generate genetically rats,VickreyMhl,50
2,generating transgenic mice,generating transgenic mice,VickreyMhl,50
2,generating transgenic mice,generating transgenic mice,VickreyMhl,50
2,generating transgenic mice,generating transgenic rats,VickreyMhl,50
2,generating transgenic mice,generating genetically rats,VickreyMhl,50
2,generating transgenic mice,generate bioengineered rats,VickreyMhl,50
2,generating transgenic mice,generate transgenic rats,VickreyMhl,50
2,generating transgenic mice,generate transgenic rats,VickreyMhl,50
2,generating transgenic mice,generated transgenic rats,VickreyMhl,50
2,generating transgenic mice,generate transgenic rats,VickreyMhl,50
2,generating transgenic mice,generate gweye rats,VickreyMhl,50
