query_id,metric,value,epsilon,mechanism
23849,P@10,1.0,12.5,Mahalanobis
23849,R@100,0.4536082474226804,12.5,Mahalanobis
23849,nDCG@10,0.7600848721460397,12.5,Mahalanobis
42255,P@10,0.7,12.5,Mahalanobis
42255,R@100,1.0,12.5,Mahalanobis
42255,nDCG@10,0.9892718137361929,12.5,Mahalanobis
47210,P@10,0.9,12.5,Mahalanobis
47210,R@100,0.4189189189189189,12.5,Mahalanobis
47210,nDCG@10,0.8778512018239024,12.5,Mahalanobis
67316,P@10,0.4,12.5,Mahalanobis
67316,R@100,0.24561403508771928,12.5,Mahalanobis
67316,nDCG@10,0.5288461421700297,12.5,Mahalanobis
118440,P@10,0.5,12.5,Mahalanobis
118440,R@100,0.05069124423963134,12.5,Mahalanobis
118440,nDCG@10,0.3697204548005711,12.5,Mahalanobis
121171,P@10,0.9,12.5,Mahalanobis
121171,R@100,0.391705069124424,12.5,Mahalanobis
121171,nDCG@10,0.659008919513108,12.5,Mahalanobis
135802,P@10,0.9,12.5,Mahalanobis
135802,R@100,0.5294117647058824,12.5,Mahalanobis
135802,nDCG@10,0.9190259134152176,12.5,Mahalanobis
141630,P@10,1.0,12.5,Mahalanobis
141630,R@100,0.3983050847457627,12.5,Mahalanobis
141630,nDCG@10,0.7095662703505717,12.5,Mahalanobis
156498,P@10,0.6,12.5,Mahalanobis
156498,R@100,0.75,12.5,Mahalanobis
156498,nDCG@10,0.40326762330860183,12.5,Mahalanobis
169208,P@10,0.7,12.5,Mahalanobis
169208,R@100,0.8333333333333334,12.5,Mahalanobis
169208,nDCG@10,0.6719152892426122,12.5,Mahalanobis
174463,P@10,0.4,12.5,Mahalanobis
174463,R@100,0.48936170212765956,12.5,Mahalanobis
174463,nDCG@10,0.30438945162859865,12.5,Mahalanobis
258062,P@10,0.0,12.5,Mahalanobis
258062,R@100,0.0,12.5,Mahalanobis
258062,nDCG@10,0.0,12.5,Mahalanobis
324585,P@10,0.9,12.5,Mahalanobis
324585,R@100,1.0,12.5,Mahalanobis
324585,nDCG@10,0.92663607790064,12.5,Mahalanobis
330975,P@10,1.0,12.5,Mahalanobis
330975,R@100,0.7833333333333333,12.5,Mahalanobis
330975,nDCG@10,0.8257371462274593,12.5,Mahalanobis
332593,P@10,1.0,12.5,Mahalanobis
332593,R@100,0.6792452830188679,12.5,Mahalanobis
332593,nDCG@10,0.7603354747715712,12.5,Mahalanobis
336901,P@10,0.2,12.5,Mahalanobis
336901,R@100,1.0,12.5,Mahalanobis
336901,nDCG@10,0.6049306994552043,12.5,Mahalanobis
390360,P@10,0.4,12.5,Mahalanobis
390360,R@100,0.3142857142857143,12.5,Mahalanobis
390360,nDCG@10,0.45958832157024126,12.5,Mahalanobis
405163,P@10,0.0,12.5,Mahalanobis
405163,R@100,0.05084745762711865,12.5,Mahalanobis
405163,nDCG@10,0.0,12.5,Mahalanobis
555530,P@10,0.7,12.5,Mahalanobis
555530,R@100,0.2692307692307692,12.5,Mahalanobis
555530,nDCG@10,0.37072321312473777,12.5,Mahalanobis
583468,P@10,0.9,12.5,Mahalanobis
583468,R@100,0.6810344827586207,12.5,Mahalanobis
583468,nDCG@10,0.7706805925323346,12.5,Mahalanobis
640502,P@10,0.8,12.5,Mahalanobis
640502,R@100,0.18181818181818182,12.5,Mahalanobis
640502,nDCG@10,0.8005561527509784,12.5,Mahalanobis
673670,P@10,0.0,12.5,Mahalanobis
673670,R@100,0.0,12.5,Mahalanobis
673670,nDCG@10,0.0,12.5,Mahalanobis
701453,P@10,1.0,12.5,Mahalanobis
701453,R@100,0.5952380952380952,12.5,Mahalanobis
701453,nDCG@10,0.975184852709623,12.5,Mahalanobis
730539,P@10,0.7,12.5,Mahalanobis
730539,R@100,0.5769230769230769,12.5,Mahalanobis
730539,nDCG@10,0.6072724475016283,12.5,Mahalanobis
768208,P@10,0.6,12.5,Mahalanobis
768208,R@100,0.3023255813953488,12.5,Mahalanobis
768208,nDCG@10,0.5574429242243857,12.5,Mahalanobis
877809,P@10,0.9,12.5,Mahalanobis
877809,R@100,0.4819277108433735,12.5,Mahalanobis
877809,nDCG@10,0.7716805143557648,12.5,Mahalanobis
911232,P@10,0.5,12.5,Mahalanobis
911232,R@100,0.5555555555555556,12.5,Mahalanobis
911232,nDCG@10,0.6620949456379317,12.5,Mahalanobis
914916,P@10,0.9,12.5,Mahalanobis
914916,R@100,0.5,12.5,Mahalanobis
914916,nDCG@10,0.8519675573955814,12.5,Mahalanobis
938400,P@10,1.0,12.5,Mahalanobis
938400,R@100,0.6078431372549019,12.5,Mahalanobis
938400,nDCG@10,0.73033336179633,12.5,Mahalanobis
940547,P@10,0.7,12.5,Mahalanobis
940547,R@100,0.32673267326732675,12.5,Mahalanobis
940547,nDCG@10,0.4212136875920695,12.5,Mahalanobis
997622,P@10,1.0,12.5,Mahalanobis
997622,R@100,0.7352941176470589,12.5,Mahalanobis
997622,nDCG@10,0.8463507934928551,12.5,Mahalanobis
1030303,P@10,0.5,12.5,Mahalanobis
1030303,R@100,0.8333333333333334,12.5,Mahalanobis
1030303,nDCG@10,0.8104873262757728,12.5,Mahalanobis
1037496,P@10,0.5,12.5,Mahalanobis
1037496,R@100,0.06172839506172839,12.5,Mahalanobis
1037496,nDCG@10,0.5413457233511922,12.5,Mahalanobis
1043135,P@10,0.5,12.5,Mahalanobis
1043135,R@100,0.75,12.5,Mahalanobis
1043135,nDCG@10,0.4749648972787949,12.5,Mahalanobis
1051399,P@10,0.8,12.5,Mahalanobis
1051399,R@100,0.24074074074074073,12.5,Mahalanobis
1051399,nDCG@10,0.8260097750394154,12.5,Mahalanobis
1064670,P@10,0.5,12.5,Mahalanobis
1064670,R@100,0.23809523809523808,12.5,Mahalanobis
1064670,nDCG@10,0.670777954961021,12.5,Mahalanobis
1071750,P@10,0.9,12.5,Mahalanobis
1071750,R@100,0.9166666666666666,12.5,Mahalanobis
1071750,nDCG@10,0.4916050029032222,12.5,Mahalanobis
1105792,P@10,0.8,12.5,Mahalanobis
1105792,R@100,0.6666666666666666,12.5,Mahalanobis
1105792,nDCG@10,0.7478756253566479,12.5,Mahalanobis
1106979,P@10,1.0,12.5,Mahalanobis
1106979,R@100,0.6666666666666666,12.5,Mahalanobis
1106979,nDCG@10,0.8585826438256347,12.5,Mahalanobis
1108651,P@10,1.0,12.5,Mahalanobis
1108651,R@100,0.19130434782608696,12.5,Mahalanobis
1108651,nDCG@10,0.8446849276286177,12.5,Mahalanobis
1109707,P@10,0.9,12.5,Mahalanobis
1109707,R@100,0.25,12.5,Mahalanobis
1109707,nDCG@10,0.7798002484492543,12.5,Mahalanobis
1110678,P@10,0.8,12.5,Mahalanobis
1110678,R@100,0.39759036144578314,12.5,Mahalanobis
1110678,nDCG@10,0.7701680266729625,12.5,Mahalanobis
1113256,P@10,1.0,12.5,Mahalanobis
1113256,R@100,0.6333333333333333,12.5,Mahalanobis
1113256,nDCG@10,0.9965211712836074,12.5,Mahalanobis
1115210,P@10,0.4,12.5,Mahalanobis
1115210,R@100,0.45454545454545453,12.5,Mahalanobis
1115210,nDCG@10,0.3529954077531083,12.5,Mahalanobis
1116380,P@10,0.0,12.5,Mahalanobis
1116380,R@100,0.0,12.5,Mahalanobis
1116380,nDCG@10,0.0,12.5,Mahalanobis
1121353,P@10,0.6,12.5,Mahalanobis
1121353,R@100,0.12371134020618557,12.5,Mahalanobis
1121353,nDCG@10,0.8005704542291472,12.5,Mahalanobis
1122767,P@10,0.9,12.5,Mahalanobis
1122767,R@100,0.42276422764227645,12.5,Mahalanobis
1122767,nDCG@10,0.6616363898387566,12.5,Mahalanobis
1127540,P@10,1.0,12.5,Mahalanobis
1127540,R@100,0.7777777777777778,12.5,Mahalanobis
1127540,nDCG@10,0.8618716336252654,12.5,Mahalanobis
1131069,P@10,0.3,12.5,Mahalanobis
1131069,R@100,1.0,12.5,Mahalanobis
1131069,nDCG@10,0.8529278650606569,12.5,Mahalanobis
1132532,P@10,1.0,12.5,Mahalanobis
1132532,R@100,0.45454545454545453,12.5,Mahalanobis
1132532,nDCG@10,0.8588897666497395,12.5,Mahalanobis
1133579,P@10,0.7,12.5,Mahalanobis
1133579,R@100,0.8311688311688312,12.5,Mahalanobis
1133579,nDCG@10,0.6572367187664407,12.5,Mahalanobis
1136043,P@10,1.0,12.5,Mahalanobis
1136043,R@100,0.7297297297297297,12.5,Mahalanobis
1136043,nDCG@10,0.8054474210048123,12.5,Mahalanobis
