query_id,metric,value,epsilon,mechanism
23849,P@10,1.0,10,CMP
23849,R@100,0.4845360824742268,10,CMP
23849,nDCG@10,0.7600848721460397,10,CMP
42255,P@10,0.7,10,CMP
42255,R@100,1.0,10,CMP
42255,nDCG@10,0.9892718137361929,10,CMP
47210,P@10,0.9,10,CMP
47210,R@100,0.8108108108108109,10,CMP
47210,nDCG@10,0.8789855630741368,10,CMP
67316,P@10,0.4,10,CMP
67316,R@100,0.22807017543859648,10,CMP
67316,nDCG@10,0.5288461421700297,10,CMP
118440,P@10,0.5,10,CMP
118440,R@100,0.05069124423963134,10,CMP
118440,nDCG@10,0.3697204548005711,10,CMP
121171,P@10,0.9,10,CMP
121171,R@100,0.4009216589861751,10,CMP
121171,nDCG@10,0.659008919513108,10,CMP
135802,P@10,0.9,10,CMP
135802,R@100,0.5294117647058824,10,CMP
135802,nDCG@10,0.9329289372340748,10,CMP
141630,P@10,0.4,10,CMP
141630,R@100,0.03389830508474576,10,CMP
141630,nDCG@10,0.27822655096743787,10,CMP
156498,P@10,0.6,10,CMP
156498,R@100,0.75,10,CMP
156498,nDCG@10,0.40326762330860183,10,CMP
169208,P@10,0.7,10,CMP
169208,R@100,0.7916666666666666,10,CMP
169208,nDCG@10,0.6719152892426122,10,CMP
174463,P@10,0.6,10,CMP
174463,R@100,0.11702127659574468,10,CMP
174463,nDCG@10,0.4517179441737474,10,CMP
258062,P@10,0.0,10,CMP
258062,R@100,0.0,10,CMP
258062,nDCG@10,0.0,10,CMP
324585,P@10,0.4,10,CMP
324585,R@100,0.36363636363636365,10,CMP
324585,nDCG@10,0.5637884576902256,10,CMP
330975,P@10,1.0,10,CMP
330975,R@100,0.6833333333333333,10,CMP
330975,nDCG@10,0.8132960090777561,10,CMP
332593,P@10,1.0,10,CMP
332593,R@100,0.5471698113207547,10,CMP
332593,nDCG@10,0.7593699020664834,10,CMP
336901,P@10,0.2,10,CMP
336901,R@100,1.0,10,CMP
336901,nDCG@10,0.6049306994552043,10,CMP
390360,P@10,0.4,10,CMP
390360,R@100,0.2571428571428571,10,CMP
390360,nDCG@10,0.45958832157024126,10,CMP
405163,P@10,0.0,10,CMP
405163,R@100,0.05084745762711865,10,CMP
405163,nDCG@10,0.0,10,CMP
555530,P@10,0.7,10,CMP
555530,R@100,0.27564102564102566,10,CMP
555530,nDCG@10,0.37072321312473777,10,CMP
583468,P@10,0.9,10,CMP
583468,R@100,0.6896551724137931,10,CMP
583468,nDCG@10,0.7706805925323346,10,CMP
640502,P@10,0.3,10,CMP
640502,R@100,0.03409090909090909,10,CMP
640502,nDCG@10,0.31466261779709076,10,CMP
673670,P@10,0.0,10,CMP
673670,R@100,0.0,10,CMP
673670,nDCG@10,0.0,10,CMP
701453,P@10,1.0,10,CMP
701453,R@100,0.38095238095238093,10,CMP
701453,nDCG@10,0.975184852709623,10,CMP
730539,P@10,0.7,10,CMP
730539,R@100,0.5769230769230769,10,CMP
730539,nDCG@10,0.6072724475016283,10,CMP
768208,P@10,0.6,10,CMP
768208,R@100,0.2558139534883721,10,CMP
768208,nDCG@10,0.5574429242243857,10,CMP
877809,P@10,0.9,10,CMP
877809,R@100,0.42168674698795183,10,CMP
877809,nDCG@10,0.7716805143557648,10,CMP
911232,P@10,0.5,10,CMP
911232,R@100,0.6111111111111112,10,CMP
911232,nDCG@10,0.6620949456379317,10,CMP
914916,P@10,0.9,10,CMP
914916,R@100,0.48484848484848486,10,CMP
914916,nDCG@10,0.8519675573955814,10,CMP
938400,P@10,1.0,10,CMP
938400,R@100,0.3333333333333333,10,CMP
938400,nDCG@10,0.73033336179633,10,CMP
940547,P@10,0.5,10,CMP
940547,R@100,0.1188118811881188,10,CMP
940547,nDCG@10,0.3554698744598232,10,CMP
997622,P@10,0.7,10,CMP
997622,R@100,0.3235294117647059,10,CMP
997622,nDCG@10,0.5226533574155449,10,CMP
