id,text,obfuscatedText,mechanism,epsilon
1,Ferroportin-1 in humans,Molten in uss,DPMLM,1
1,Ferroportin-1 in humans,Ezek in palpable,DPMLM,1
1,Ferroportin-1 in humans,Gans in poison,DPMLM,1
1,Ferroportin-1 in humans,Achieve in baby,DPMLM,1
1,Ferroportin-1 in humans,Ong in wisely,DPMLM,1
1,Ferroportin-1 in humans,Ie in gameplay,DPMLM,1
1,Ferroportin-1 in humans,Rac in wered,DPMLM,1
1,Ferroportin-1 in humans,Peers in hour,DPMLM,1
1,Ferroportin-1 in humans,Scales in irresistible,DPMLM,1
1,Ferroportin-1 in humans,Related in uggage,DPMLM,1
1,Ferroportin-1 in humans,2000 in brass,DPMLM,1
1,Ferroportin-1 in humans,Shed in concise,DPMLM,1
1,Ferroportin-1 in humans,Ark in ironic,DPMLM,1
1,Ferroportin-1 in humans,Dps in sioux,DPMLM,1
1,Ferroportin-1 in humans,Lacking in contrast,DPMLM,1
1,Ferroportin-1 in humans,Bangladesh in stem,DPMLM,1
1,Ferroportin-1 in humans,Built in run,DPMLM,1
1,Ferroportin-1 in humans,Bursting in ptic,DPMLM,1
1,Ferroportin-1 in humans,{in probation,DPMLM,1
1,Ferroportin-1 in humans,Bran in ches,DPMLM,1
1,Ferroportin-1 in humans,Ending in recent,DPMLM,1
1,Ferroportin-1 in humans,Ba in anew,DPMLM,1
1,Ferroportin-1 in humans,Izers in illust,DPMLM,1
1,Ferroportin-1 in humans,Stairs in 1985,DPMLM,1
1,Ferroportin-1 in humans,Fe in mount,DPMLM,1
1,Ferroportin-1 in humans,Resistor in ortun,DPMLM,1
1,Ferroportin-1 in humans,Zac in naval,DPMLM,1
1,Ferroportin-1 in humans,Suburban in foods,DPMLM,1
1,Ferroportin-1 in humans,Bul in sted,DPMLM,1
1,Ferroportin-1 in humans,<- in 2004,DPMLM,1
1,Ferroportin-1 in humans,Uch in 2050,DPMLM,1
1,Ferroportin-1 in humans,369 in erson,DPMLM,1
1,Ferroportin-1 in humans,Liberation in lasses,DPMLM,1
1,Ferroportin-1 in humans,Ilation in chromebook,DPMLM,1
1,Ferroportin-1 in humans,Dl in 136,DPMLM,1
1,Ferroportin-1 in humans,Theological in cloak,DPMLM,1
1,Ferroportin-1 in humans,Base in aked,DPMLM,1
1,Ferroportin-1 in humans,Chuck in infringement,DPMLM,1
1,Ferroportin-1 in humans,Ux in cont,DPMLM,1
1,Ferroportin-1 in humans,Clar in ardis,DPMLM,1
1,Ferroportin-1 in humans,Batman in beats,DPMLM,1
1,Ferroportin-1 in humans,Plain in tuning,DPMLM,1
1,Ferroportin-1 in humans,Informational in ambitions,DPMLM,1
1,Ferroportin-1 in humans,Hun in header,DPMLM,1
1,Ferroportin-1 in humans,Gulf in rutgers,DPMLM,1
1,Ferroportin-1 in humans,Banners in columbus,DPMLM,1
1,Ferroportin-1 in humans,Strument in descriptions,DPMLM,1
1,Ferroportin-1 in humans,Deterrent in ele,DPMLM,1
1,Ferroportin-1 in humans,Spinach in mum,DPMLM,1
1,Ferroportin-1 in humans,Conquest in workers,DPMLM,1
10,NEIL1,City,DPMLM,1
10,NEIL1,Games,DPMLM,1
10,NEIL1,Provided,DPMLM,1
10,NEIL1,Rightly,DPMLM,1
10,NEIL1,Arpaio,DPMLM,1
10,NEIL1,Warning,DPMLM,1
10,NEIL1,Molecular,DPMLM,1
10,NEIL1,Planet,DPMLM,1
10,NEIL1,Advised,DPMLM,1
10,NEIL1,Developer,DPMLM,1
10,NEIL1,Efficient,DPMLM,1
10,NEIL1,Ivid,DPMLM,1
10,NEIL1,Bhar,DPMLM,1
10,NEIL1,Arcity,DPMLM,1
10,NEIL1,Proponent,DPMLM,1
10,NEIL1,Owed,DPMLM,1
10,NEIL1,Iro,DPMLM,1
10,NEIL1,Aaron,DPMLM,1
10,NEIL1,Pacs,DPMLM,1
