id,text,obfuscatedText,epsilon,mechanism
1037798,who is robert gray,define hepburn act,5,ContextualMhl
1037798,who is robert gray,when was black bart arrested,5,ContextualMhl
1037798,who is robert gray,what is john gray,5,ContextualMhl
1037798,who is robert gray,who is pastor john gray,5,ContextualMhl
1037798,who is robert gray,who is robert blake,5,ContextualMhl
1037798,who is robert gray,what are operational solutions,5,ContextualMhl
1037798,who is robert gray,who is john gray author,5,ContextualMhl
1037798,who is robert gray,who is rob grey,5,ContextualMhl
1037798,who is robert gray,what is gray felt,5,ContextualMhl
1037798,who is robert gray,circumstantial thinking definition,5,ContextualMhl
1037798,who is robert gray,who is roderick gray,5,ContextualMhl
1037798,who is robert gray,where is robert the bruce from,5,ContextualMhl
1037798,who is robert gray,who is roderick gray,5,ContextualMhl
1037798,who is robert gray,what is the common name for the external nares,5,ContextualMhl
1037798,who is robert gray,John Walker Blue Price,5,ContextualMhl
1037798,who is robert gray,most expensive poison,5,ContextualMhl
1037798,who is robert gray,who is robert irwin,5,ContextualMhl
1037798,who is robert gray,who is samuel black,5,ContextualMhl
1037798,who is robert gray,what protocol not used for email server,5,ContextualMhl
1037798,who is robert gray,how to get rid of red phantoms,5,ContextualMhl
1037798,who is robert gray,where is robert lincoln buried,5,ContextualMhl
1037798,who is robert gray,who is robert mack,5,ContextualMhl
1037798,who is robert gray,what is thra,5,ContextualMhl
1037798,who is robert gray,who is ken gray,5,ContextualMhl
1037798,who is robert gray,what is apy interest,5,ContextualMhl
1037798,who is robert gray,medical term what is asa,5,ContextualMhl
1037798,who is robert gray,who is robert davies,5,ContextualMhl
1037798,who is robert gray,is kristen welker black?,5,ContextualMhl
1037798,who is robert gray,define duly authorized individuals,5,ContextualMhl
1037798,who is robert gray,who first sang the sound of silence,5,ContextualMhl
1037798,who is robert gray,gbp is what,5,ContextualMhl
1037798,who is robert gray,phosphate molecule definition,5,ContextualMhl
1037798,who is robert gray,define: intentional tremor,5,ContextualMhl
1037798,who is robert gray,do chocolate melts come in black,5,ContextualMhl
1037798,who is robert gray,who is rob grey,5,ContextualMhl
1037798,who is robert gray,the branch of science of how the body function has a disease,5,ContextualMhl
1037798,who is robert gray,who was john b robert,5,ContextualMhl
1037798,who is robert gray,people define,5,ContextualMhl
1037798,who is robert gray,who is john gray author,5,ContextualMhl
1037798,who is robert gray,what is a deed liber,5,ContextualMhl
1037798,who is robert gray,what is a grey,5,ContextualMhl
1037798,who is robert gray,when did mary james barr die,5,ContextualMhl
1037798,who is robert gray,who is robert shields,5,ContextualMhl
1037798,who is robert gray,what is john gray,5,ContextualMhl
1037798,who is robert gray,who is robert shields,5,ContextualMhl
1037798,who is robert gray,what ta means,5,ContextualMhl
1037798,who is robert gray,do family doctors see children and adults,5,ContextualMhl
1037798,who is robert gray,who is rob grey,5,ContextualMhl
1037798,who is robert gray,time difference des moines and california,5,ContextualMhl
1037798,who is robert gray,what does atp mean,5,ContextualMhl
104861,cost of interior concrete flooring,what is varagesale,5,ContextualMhl
104861,cost of interior concrete flooring,how much does it cost to do concrete floor homewyse,5,ContextualMhl
104861,cost of interior concrete flooring,define implicitly,5,ContextualMhl
104861,cost of interior concrete flooring,price per sqft for underfloor heating,5,ContextualMhl
104861,cost of interior concrete flooring,what was the value todays 3.5 lacs value in 1960,5,ContextualMhl
104861,cost of interior concrete flooring,meaning of earth crust,5,ContextualMhl
104861,cost of interior concrete flooring,poured flooring average costs,5,ContextualMhl
104861,cost of interior concrete flooring,at what age can internal medicine doctors see a patient,5,ContextualMhl
104861,cost of interior concrete flooring,how to get rid of red phantoms,5,ContextualMhl
104861,cost of interior concrete flooring,concrete cost estimator huntsville al,5,ContextualMhl
104861,cost of interior concrete flooring,define: intentional tremor,5,ContextualMhl
104861,cost of interior concrete flooring,average cost for concrete walkway replacment,5,ContextualMhl
104861,cost of interior concrete flooring,the height of each triangular face is,5,ContextualMhl
104861,cost of interior concrete flooring,average salary floor measuring,5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,5,ContextualMhl
104861,cost of interior concrete flooring,what is self leveling concrete,5,ContextualMhl
104861,cost of interior concrete flooring,what are wall squats,5,ContextualMhl
104861,cost of interior concrete flooring,what is the common name for the external nares,5,ContextualMhl
104861,cost of interior concrete flooring,typical laboratory turnaround time,5,ContextualMhl
104861,cost of interior concrete flooring,what procedures are performed in a sports medicine clinic,5,ContextualMhl
104861,cost of interior concrete flooring,how much does appy couple cost,5,ContextualMhl
104861,cost of interior concrete flooring,is zekiah swamp the oldest in the u.s.,5,ContextualMhl
104861,cost of interior concrete flooring,lycra fabric cost per metre on average,5,ContextualMhl
104861,cost of interior concrete flooring,people define,5,ContextualMhl
104861,cost of interior concrete flooring,internal cost definition,5,ContextualMhl
104861,cost of interior concrete flooring,net price fordham,5,ContextualMhl
104861,cost of interior concrete flooring,cow parsley name origin,5,ContextualMhl
104861,cost of interior concrete flooring,cost of bhg insider,5,ContextualMhl
104861,cost of interior concrete flooring,how much does SELF-HEALING CONCRETE cost,5,ContextualMhl
104861,cost of interior concrete flooring,cost of adding color to concrete,5,ContextualMhl
104861,cost of interior concrete flooring,analytical essay define,5,ContextualMhl
104861,cost of interior concrete flooring,cast from knots landing,5,ContextualMhl
104861,cost of interior concrete flooring,what is a tapioca,5,ContextualMhl
104861,cost of interior concrete flooring,what are operational solutions,5,ContextualMhl
104861,cost of interior concrete flooring,what is the length of gldifa step bars,5,ContextualMhl
104861,cost of interior concrete flooring,what ta means,5,ContextualMhl
104861,cost of interior concrete flooring,which caesarstone concrete comes in matt,5,ContextualMhl
104861,cost of interior concrete flooring,what is needed to make a concrete patio,5,ContextualMhl
104861,cost of interior concrete flooring,types of transition strips,5,ContextualMhl
104861,cost of interior concrete flooring,what is macess,5,ContextualMhl
104861,cost of interior concrete flooring,what causes 403 errors,5,ContextualMhl
104861,cost of interior concrete flooring,what is a state levy deduction,5,ContextualMhl
104861,cost of interior concrete flooring,structural support definition,5,ContextualMhl
104861,cost of interior concrete flooring,concrete radiant floor heating cost,5,ContextualMhl
104861,cost of interior concrete flooring,what are the measurements of a normal piece of paper.,5,ContextualMhl
104861,cost of interior concrete flooring,how old is singer arianda gondrie,5,ContextualMhl
104861,cost of interior concrete flooring,who is adam apollo,5,ContextualMhl
104861,cost of interior concrete flooring,is a concrete slump test for strength and durability,5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,5,ContextualMhl
104861,cost of interior concrete flooring,average cost for concrete flat work,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,when did the great fear begin?,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,what type of diabetes requires an insulin pump,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,what ta means,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,what does the author describe in the passage in biochar,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,what does beginnings  mean,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,why should we show respect to our flag,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,why the us should not have entered ww2,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,massachusetts how long inspection after purchase,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,gross salary per annum meaning,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,why did the united states entered ww1 in 1917,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,what is blackout bingo pure romance,5,ContextualMhl
1063750,why did the us volunterilay enter ww1,time difference des moines and california,5,ContextualMhl
