id,text,obfuscatedText,epsilon,mechanism
1037798,who is robert gray,who is robert irwin,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is roderick gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is roderick gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is roderick gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is roderick gray,25,ContextualCMP
1037798,who is robert gray,who is roderick gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,who is rob grey,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
1037798,who is robert gray,what is john gray,25,ContextualCMP
