id,text,obfuscatedText,epsilon,mechanism
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,axim definition,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,hussain alsalman jordanian,17.5,ContextualMhl
1030303,who is aziz hashim,how old is aziz ansari,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,meaning of allah's name aziz,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,what does hashem mean in arabic,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,hussain alsalman jordanian,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
1030303,who is aziz hashim,how old is aziz ansari,17.5,ContextualMhl
1030303,who is aziz hashim,netim who is,17.5,ContextualMhl
1030303,who is aziz hashim,what does hashem mean in arabic,17.5,ContextualMhl
1030303,who is aziz hashim,who is jay bakker,17.5,ContextualMhl
1030303,who is aziz hashim,who is aziz's wife,17.5,ContextualMhl
