id,text,obfuscatedText,epsilon,mechanism
1,Ferroportin-1 in humans,in the cardiovascular system define plasma,5,ContextualMhl
1,Ferroportin-1 in humans,can famotidine cause diarrhea,5,ContextualMhl
1,Ferroportin-1 in humans,what county is cary il in,5,ContextualMhl
1,Ferroportin-1 in humans,implantation causes lower back pain,5,ContextualMhl
1,Ferroportin-1 in humans,descend definition,5,ContextualMhl
1,Ferroportin-1 in humans,cancun government warning,5,ContextualMhl
1,Ferroportin-1 in humans,which condition of sudden onset is characterized by uremia,5,ContextualMhl
1,Ferroportin-1 in humans,what type of fertilizer is the best,5,ContextualMhl
1,Ferroportin-1 in humans,what does safe assign do,5,ContextualMhl
1,Ferroportin-1 in humans,what is a diaphoretic,5,ContextualMhl
1,Ferroportin-1 in humans,types of mother sauces,5,ContextualMhl
1,Ferroportin-1 in humans,medication used subcutaneously,5,ContextualMhl
1,Ferroportin-1 in humans,is gdp in trillion or billion,5,ContextualMhl
1,Ferroportin-1 in humans,does feeding a horse once per day lead to weight gain,5,ContextualMhl
1,Ferroportin-1 in humans,what is a circulatory disorder,5,ContextualMhl
1,Ferroportin-1 in humans,diseases caused by abnormal chromosome number,5,ContextualMhl
1,Ferroportin-1 in humans,how to lessen patm symptoms,5,ContextualMhl
1,Ferroportin-1 in humans,Basic Combat Training costs per soldier,5,ContextualMhl
1,Ferroportin-1 in humans,alcoholic fermentation definition biology,5,ContextualMhl
1,Ferroportin-1 in humans,define curd cheese.,5,ContextualMhl
1,Ferroportin-1 in humans,vitamin shack & shakes edinburg tx hours,5,ContextualMhl
1,Ferroportin-1 in humans,define non autologous human skin,5,ContextualMhl
1,Ferroportin-1 in humans,what is eluate do,5,ContextualMhl
1,Ferroportin-1 in humans,effects of zofran on fetus,5,ContextualMhl
1,Ferroportin-1 in humans,"according to scientists, how much would all the hela cells ever cultured weigh (if we could pile them all on a scale at once)",5,ContextualMhl
1,Ferroportin-1 in humans,why tetrodotoxin causes paralysis of skeletal muscles,5,ContextualMhl
1,Ferroportin-1 in humans,what is mushroom paneer,5,ContextualMhl
1,Ferroportin-1 in humans,average cost of utilities for a recreation center,5,ContextualMhl
1,Ferroportin-1 in humans,what does human treatment mean in IHL,5,ContextualMhl
1,Ferroportin-1 in humans,how long does hiv stay dormant in body,5,ContextualMhl
1,Ferroportin-1 in humans,what is pan for card,5,ContextualMhl
1,Ferroportin-1 in humans,cost of carrying out a questionare,5,ContextualMhl
1,Ferroportin-1 in humans,weeks definition,5,ContextualMhl
1,Ferroportin-1 in humans,what is proximal femoral nailing,5,ContextualMhl
1,Ferroportin-1 in humans,what the definition of bicth,5,ContextualMhl
1,Ferroportin-1 in humans,what gene is affected in tuberous sclerosis,5,ContextualMhl
1,Ferroportin-1 in humans,vit b 100 complex side effects,5,ContextualMhl
1,Ferroportin-1 in humans,plasma protein binding of lorazepam 2.5 mg,5,ContextualMhl
1,Ferroportin-1 in humans,how long does it take to recover from sacroiliac fusion,5,ContextualMhl
1,Ferroportin-1 in humans,what is the kpcofgs for humans,5,ContextualMhl
1,Ferroportin-1 in humans,average rate for quality control supervisor in united states,5,ContextualMhl
1,Ferroportin-1 in humans,what is the maximum monthly ssdi amount to qualify for medicaid nj,5,ContextualMhl
1,Ferroportin-1 in humans,how soon do i need surgery for lisfranc,5,ContextualMhl
1,Ferroportin-1 in humans,how many shades of color can a human see,5,ContextualMhl
1,Ferroportin-1 in humans,welfare definition business,5,ContextualMhl
1,Ferroportin-1 in humans,tenant representative definition,5,ContextualMhl
1,Ferroportin-1 in humans,what are dermaplane treatments,5,ContextualMhl
1,Ferroportin-1 in humans,what happens to blood gases during an asthmatic exacerbation,5,ContextualMhl
1,Ferroportin-1 in humans,what is preserved lemon,5,ContextualMhl
1,Ferroportin-1 in humans,"when aldosterone is absent, sodium reabsorption in the nephron is",5,ContextualMhl
10,NEIL1,what are rigged things on roof of mouth,5,ContextualMhl
10,NEIL1,cost of xe1 wedge,5,ContextualMhl
10,NEIL1,most common types of diarrhea causing bacteria in peru,5,ContextualMhl
10,NEIL1,who plays neil caffrey,5,ContextualMhl
10,NEIL1,alan turning medical conditions and symptoms,5,ContextualMhl
10,NEIL1,what is cd1,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,l1 visa cost,5,ContextualMhl
10,NEIL1,who plays neil caffrey,5,ContextualMhl
10,NEIL1,helma first name,5,ContextualMhl
10,NEIL1,definition of alaia,5,ContextualMhl
10,NEIL1,what is pac certification,5,ContextualMhl
10,NEIL1,how to become cardiovascular thoracic surgery,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,vitamin shack & shakes edinburg tx hours,5,ContextualMhl
10,NEIL1,what is a elected leaders,5,ContextualMhl
10,NEIL1,what county is hale mi,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,another term for initial orientation to,5,ContextualMhl
10,NEIL1,what year did clinical medical assisting start,5,ContextualMhl
10,NEIL1,define cardiovascular disease,5,ContextualMhl
10,NEIL1,how do i get rid of the wrinkles under my eyes when i smile,5,ContextualMhl
10,NEIL1,what is an is91 immigration,5,ContextualMhl
10,NEIL1,is 711 gaming,5,ContextualMhl
10,NEIL1,what is dry fasting,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,typical cost l1 visa,5,ContextualMhl
10,NEIL1,how to connect an ihome idm9 to a blackberry,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,how to lessen patm symptoms,5,ContextualMhl
10,NEIL1,what is sha1,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,what is no3,5,ContextualMhl
10,NEIL1,what is alexithymia,5,ContextualMhl
10,NEIL1,what county is 34714,5,ContextualMhl
10,NEIL1,what medical condition causes no sweating,5,ContextualMhl
10,NEIL1,average rate for quality control supervisor in united states,5,ContextualMhl
10,NEIL1,callum neil,5,ContextualMhl
10,NEIL1,what is unfiltered olive oil,5,ContextualMhl
