id,text,obfuscatedText,epsilon,mechanism
1,Ferroportin-1 in humans,what were the first organisms on earth,1,ContextualMhl
1,Ferroportin-1 in humans,what day was cern founded,1,ContextualMhl
1,Ferroportin-1 in humans,what diseases are tied to meat,1,ContextualMhl
1,Ferroportin-1 in humans,"what is EMS, muscle condition",1,ContextualMhl
1,Ferroportin-1 in humans,how long does it take to cook a veggie burger in a george foreman grill,1,ContextualMhl
1,Ferroportin-1 in humans,what is an osteoclast,1,ContextualMhl
1,Ferroportin-1 in humans,what is duracord,1,ContextualMhl
1,Ferroportin-1 in humans,when can I register to vote in Pennsylvania,1,ContextualMhl
1,Ferroportin-1 in humans,ngs medicare fee schedule,1,ContextualMhl
1,Ferroportin-1 in humans,what temperature are ticks active,1,ContextualMhl
1,Ferroportin-1 in humans,is fers deduction mandatory,1,ContextualMhl
1,Ferroportin-1 in humans,standard 12 oz can label size,1,ContextualMhl
1,Ferroportin-1 in humans,how to sand slate,1,ContextualMhl
1,Ferroportin-1 in humans,average government affairs associate director salary,1,ContextualMhl
1,Ferroportin-1 in humans,what's the weather like in fort mill sc,1,ContextualMhl
1,Ferroportin-1 in humans,what is a transmammel,1,ContextualMhl
1,Ferroportin-1 in humans,what is scaphoid pop,1,ContextualMhl
1,Ferroportin-1 in humans,dna in chronological order,1,ContextualMhl
1,Ferroportin-1 in humans,what does kneading do,1,ContextualMhl
1,Ferroportin-1 in humans,was karaoke made in japan are jamaica,1,ContextualMhl
1,Ferroportin-1 in humans,define messrs,1,ContextualMhl
1,Ferroportin-1 in humans,how many calories has sweet wine,1,ContextualMhl
1,Ferroportin-1 in humans,prorated meaning,1,ContextualMhl
1,Ferroportin-1 in humans,what area is 15221,1,ContextualMhl
1,Ferroportin-1 in humans,places snowy owls are located,1,ContextualMhl
1,Ferroportin-1 in humans,"what type of curl is placed directly on the base of the curl and produces a tight, firm, long-lasting curl and allows minimum mobility?",1,ContextualMhl
1,Ferroportin-1 in humans,what florida counties is chelco electric coverage area,1,ContextualMhl
1,Ferroportin-1 in humans,how long does it take for the ssi judge to make a decision,1,ContextualMhl
1,Ferroportin-1 in humans,when are bluebells in bloom in texas,1,ContextualMhl
1,Ferroportin-1 in humans,what is fleadh,1,ContextualMhl
1,Ferroportin-1 in humans,red dots on skin home remedies,1,ContextualMhl
1,Ferroportin-1 in humans,is scalen muscle block risky,1,ContextualMhl
1,Ferroportin-1 in humans,who discovered money first,1,ContextualMhl
1,Ferroportin-1 in humans,what lancets are used with accu-chek aviva plus,1,ContextualMhl
1,Ferroportin-1 in humans,where is justice il,1,ContextualMhl
1,Ferroportin-1 in humans,is body temperature of 34 normal for humans in celsius,1,ContextualMhl
1,Ferroportin-1 in humans,define bruit medical,1,ContextualMhl
1,Ferroportin-1 in humans,who initiative to eliminate avoidable blindness,1,ContextualMhl
1,Ferroportin-1 in humans,ambetter provider service phone number,1,ContextualMhl
1,Ferroportin-1 in humans,where does the blue-bellied roller live,1,ContextualMhl
1,Ferroportin-1 in humans,which protein skimmer is quiet,1,ContextualMhl
1,Ferroportin-1 in humans,The purpose of the Qing system known as dyarchy was,1,ContextualMhl
1,Ferroportin-1 in humans,what is penetrating ve,1,ContextualMhl
1,Ferroportin-1 in humans,what is poliomyelitis,1,ContextualMhl
