id,text,obfuscatedText,mechanism,epsilon
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Spread in human,DPMLM,50
1,Ferroportin-1 in humans,3 in humans,DPMLM,50
1,Ferroportin-1 in humans,Cancer in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Mri in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,0 in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Python in humans,DPMLM,50
1,Ferroportin-1 in humans,Cancer in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Cancer in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in children,DPMLM,50
1,Ferroportin-1 in humans,Cancer in humans,DPMLM,50
1,Ferroportin-1 in humans,53 in humans,DPMLM,50
1,Ferroportin-1 in humans,Dna in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Life in humans,DPMLM,50
1,Ferroportin-1 in humans,Cancer in foods,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Mri in humans,DPMLM,50
1,Ferroportin-1 in humans,Bank in people,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,References in humans,DPMLM,50
1,Ferroportin-1 in humans,Introduction in humans,DPMLM,50
1,Ferroportin-1 in humans,Trivia in humans,DPMLM,50
1,Ferroportin-1 in humans,2 in human,DPMLM,50
1,Ferroportin-1 in humans,Mri in humans,DPMLM,50
1,Ferroportin-1 in humans,Introduction in humans,DPMLM,50
1,Ferroportin-1 in humans,Aids in humans,DPMLM,50
1,Ferroportin-1 in humans,2 in humans,DPMLM,50
1,Ferroportin-1 in humans,Men in humans,DPMLM,50
1,Ferroportin-1 in humans,Flu in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Rna in humans,DPMLM,50
1,Ferroportin-1 in humans,2 in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Unknown in humans,DPMLM,50
1,Ferroportin-1 in humans,Lead in humans,DPMLM,50
1,Ferroportin-1 in humans,Types in humans,DPMLM,50
1,Ferroportin-1 in humans,Alone in people,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
1,Ferroportin-1 in humans,Mri in humans,DPMLM,50
1,Ferroportin-1 in humans,1 in humans,DPMLM,50
10,NEIL1,Advertisements,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Very,DPMLM,50
10,NEIL1,Advertisement,DPMLM,50
10,NEIL1,By,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Features,DPMLM,50
10,NEIL1,By,DPMLM,50
10,NEIL1,By,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Sources,DPMLM,50
10,NEIL1,Advertisement,DPMLM,50
10,NEIL1,Photo,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Christmas,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
10,NEIL1,Advertisement,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Advertisement,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Summary,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
10,NEIL1,Summary,DPMLM,50
10,NEIL1,0,DPMLM,50
10,NEIL1,Home,DPMLM,50
10,NEIL1,Preview,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,About,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Advertisements,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,About,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,Advertisement,DPMLM,50
10,NEIL1,Abstract,DPMLM,50
10,NEIL1,By,DPMLM,50
10,NEIL1,Introduction,DPMLM,50
11,Carcinogenesis and hairless mice,Cancer and hair mice,DPMLM,50
11,Carcinogenesis and hairless mice,Development and hair mouse,DPMLM,50
11,Carcinogenesis and hairless mice,Introduction and hair mouse,DPMLM,50
