id,text,obfuscatedText,mechanism,epsilon
1,ferroportin-1 in humans,sinan medicine havilland,Mahalanobis,5
1,ferroportin-1 in humans,radullan telechoice deferments,Mahalanobis,5
1,ferroportin-1 in humans,comptroller 24-2 non,Mahalanobis,5
1,ferroportin-1 in humans,) rivera eases,Mahalanobis,5
1,ferroportin-1 in humans,cruiser political erythrocyte,Mahalanobis,5
1,ferroportin-1 in humans,dihn density collective,Mahalanobis,5
1,ferroportin-1 in humans,pollutant islamic hyphen,Mahalanobis,5
1,ferroportin-1 in humans,marouane $ yukihiko,Mahalanobis,5
1,ferroportin-1 in humans,ajc.com hardcourt light-years,Mahalanobis,5
1,ferroportin-1 in humans,cadfael sandgate jpmorgan,Mahalanobis,5
1,ferroportin-1 in humans,51-strong curator minireviews,Mahalanobis,5
1,ferroportin-1 in humans,zuid-holland nahariya ghaidan,Mahalanobis,5
1,ferroportin-1 in humans,xiahou borsod-abaúj-zemplén &,Mahalanobis,5
1,ferroportin-1 in humans,cytoskeleton billion www.sfgate.com,Mahalanobis,5
1,ferroportin-1 in humans,kilbane lubrani murrayfield,Mahalanobis,5
1,ferroportin-1 in humans,dreyfus eigenstates naikuni,Mahalanobis,5
1,ferroportin-1 in humans,1940-45 kwan 1980-88,Mahalanobis,5
1,ferroportin-1 in humans,120.3 4-quart karapatan,Mahalanobis,5
1,ferroportin-1 in humans,daohan fitzroy sicherle,Mahalanobis,5
1,ferroportin-1 in humans,cpr spent 27-may,Mahalanobis,5
1,ferroportin-1 in humans,urby turridae mediate,Mahalanobis,5
1,ferroportin-1 in humans,paphitis p.m. humans,Mahalanobis,5
1,ferroportin-1 in humans,tryin linnean their,Mahalanobis,5
1,ferroportin-1 in humans,naqib american volume,Mahalanobis,5
1,ferroportin-1 in humans,coordinator iii literatura,Mahalanobis,5
1,ferroportin-1 in humans,verwaltungsgemeinschaft miit composite,Mahalanobis,5
1,ferroportin-1 in humans,"an-24 598,000 euro38",Mahalanobis,5
1,ferroportin-1 in humans,jyllands ni gliese,Mahalanobis,5
1,ferroportin-1 in humans,lepton draughty renationalization,Mahalanobis,5
1,ferroportin-1 in humans,60-run county p-5,Mahalanobis,5
1,ferroportin-1 in humans,maitham disorders metabolites,Mahalanobis,5
1,ferroportin-1 in humans,heryanto molestations vlcc,Mahalanobis,5
1,ferroportin-1 in humans,scoreless grybauskaite lesson,Mahalanobis,5
1,ferroportin-1 in humans,shalal taliban birds,Mahalanobis,5
1,ferroportin-1 in humans,labarsouque 26.9 coordinator,Mahalanobis,5
1,ferroportin-1 in humans,słupsk logit engineering,Mahalanobis,5
1,ferroportin-1 in humans,støre gubernamentales klibor,Mahalanobis,5
1,ferroportin-1 in humans,grozdeva 3.6-liter sibley,Mahalanobis,5
