id,text,obfuscatedText,mechanism,epsilon
1030303,who is aziz hashim,who is abad conscious,DPMLM,12.5
1030303,who is aziz hashim,who is millionaire namely,DPMLM,12.5
1030303,who is aziz hashim,who is am gat,DPMLM,12.5
1030303,who is aziz hashim,who is real balls,DPMLM,12.5
1030303,who is aziz hashim,who is gloria arma,DPMLM,12.5
1030303,who is aziz hashim,who is tight req,DPMLM,12.5
1030303,who is aziz hashim,who is vern oda,DPMLM,12.5
1030303,who is aziz hashim,who is iz reflect,DPMLM,12.5
1030303,who is aziz hashim,who is ras elf,DPMLM,12.5
1030303,who is aziz hashim,who is shanghai e,DPMLM,12.5
1030303,who is aziz hashim,who is newer breakfast,DPMLM,12.5
1030303,who is aziz hashim,who is martyr scher,DPMLM,12.5
1030303,who is aziz hashim,who is eagle toby,DPMLM,12.5
1030303,who is aziz hashim,who is obook dim,DPMLM,12.5
1030303,who is aziz hashim,who is racist jenn,DPMLM,12.5
1030303,who is aziz hashim,who is phrase molecule,DPMLM,12.5
1030303,who is aziz hashim,who is integrate walsh,DPMLM,12.5
1030303,who is aziz hashim,who is prol situ,DPMLM,12.5
1030303,who is aziz hashim,who is engineering uku,DPMLM,12.5
1030303,who is aziz hashim,who is … fit,DPMLM,12.5
1030303,who is aziz hashim,who is skipping w,DPMLM,12.5
1030303,who is aziz hashim,who is righteous psychic,DPMLM,12.5
1030303,who is aziz hashim,who is soap professionals,DPMLM,12.5
1030303,who is aziz hashim,who is was creative,DPMLM,12.5
1030303,who is aziz hashim,who is yoga paramedics,DPMLM,12.5
1030303,who is aziz hashim,who is deadly art,DPMLM,12.5
1030303,who is aziz hashim,who is highlighting nerd,DPMLM,12.5
1030303,who is aziz hashim,who is pet bride,DPMLM,12.5
1030303,who is aziz hashim,who is alias realism,DPMLM,12.5
1030303,who is aziz hashim,who is innocent censored,DPMLM,12.5
1030303,who is aziz hashim,who is functionality destabil,DPMLM,12.5
1030303,who is aziz hashim,who is treat cobb,DPMLM,12.5
1030303,who is aziz hashim,who is lookout somet,DPMLM,12.5
1030303,who is aziz hashim,who is attract network,DPMLM,12.5
1030303,who is aziz hashim,who is rub hair,DPMLM,12.5
1030303,who is aziz hashim,who is standard a,DPMLM,12.5
