id,text,obfuscatedText,epsilon,mechanism
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is robert mack,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is robert mack,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,who is rob grey,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
1037798,who is robert gray,what is john gray,30,ContextualCMP
