id,text,obfuscatedText,epsilon,mechanism
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,who is tariq nasheed,12.5,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,12.5,ContextualCMP
1030303,who is aziz hashim,which nation was unified by abd al aziz,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,meaning of allah's name aziz,12.5,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,which nation was unified by abd al aziz,12.5,ContextualCMP
1030303,who is aziz hashim,what does hashem mean in arabic,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,meaning of allah's name aziz,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,who is jay bakker,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,how old is aziz ansari,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,who is tariq nasheed,12.5,ContextualCMP
1030303,who is aziz hashim,meaning of allah's name aziz,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,12.5,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,12.5,ContextualCMP
1030303,who is aziz hashim,what does hashem mean in arabic,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,axim definition,12.5,ContextualCMP
1030303,who is aziz hashim,what does hashem mean in arabic,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,12.5,ContextualCMP
1030303,who is aziz hashim,meaning of allah's name aziz,12.5,ContextualCMP
1030303,who is aziz hashim,netim who is,12.5,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,12.5,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,12.5,ContextualCMP
1030303,who is aziz hashim,who is jay bakker,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
1037496,who is rep scalise?,who is scalise,12.5,ContextualCMP
