id,text,obfuscatedText,epsilon,mechanism
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,meaning of allah's name aziz,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,meaning of allah's name aziz,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,meaning of allah's name aziz,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,who is aziz's wife,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,netim who is,25,ContextualCMP
1030303,who is aziz hashim,hussain alsalman jordanian,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1037496,who is rep scalise?,who is scalise,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,how was lenin killed,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,how was lenin killed,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,who killed president james a garfield,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,will fps russia murdered keith,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
1043135,who killed nicholas ii of russia,what russian died lately,25,ContextualCMP
1043135,who killed nicholas ii of russia,is putin a murderer,25,ContextualCMP
1043135,who killed nicholas ii of russia,what reason did yurovsky give nicholas ii for his pending execution?,25,ContextualCMP
